filepath,filename,class,split,extension,width,height,mode,format,frames,file_size_bytes,sha256,decode_ok,error,pillow_warnings
dataset/train/Greening/2025_12_21_IMG (330).JPG,2025_12_21_IMG (330).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,53089,c1b70d14221cf73fdfe3d8545ea7735d88bf7cc14491a7db18109de64ecc0f41,True,,
dataset/train/Greening/2025_12_21_IMG (332).JPG,2025_12_21_IMG (332).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,44547,ce2b4831caf7bbf5a17fd39e02987e92e769478cca882c1c3c1c4df18e43aeec,True,,
dataset/train/Greening/2025_12_21_IMG (333).JPG,2025_12_21_IMG (333).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,43440,8f386d7e69f2068416c5ebb8e598ef8bebd61c73473dfe2297cd74c17558f99c,True,,
dataset/train/Greening/2025_12_21_IMG (334).JPG,2025_12_21_IMG (334).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,38254,1c509d26d39b5ecc87110800236d0ce84a5dbdfcfd07c2b94bf3503424be4df7,True,,
dataset/train/Greening/2025_12_21_IMG (336).JPG,2025_12_21_IMG (336).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,35747,e100b8d07bdb67122042e6ea2124841480c029c9dfad395a3a7c6b6420ef909b,True,,
dataset/train/Greening/2025_12_21_IMG (338).JPG,2025_12_21_IMG (338).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,42303,51ed14844a83db5a9e3aa1b68ae89ae366109f72bf521e7e7743722dc13047ea,True,,
dataset/train/Greening/2025_12_21_IMG (34).JPG,2025_12_21_IMG (34).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,50794,349fa12bdcf03a4bc6eb18f23979c67211a7c2951ce32cbe2e7818e30201ab10,True,,
dataset/train/Greening/2025_12_21_IMG (340).JPG,2025_12_21_IMG (340).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,33257,b9d65ffd08dc80b730b776dcda262f2f919d82026c95f5f4719d5b48e571a288,True,,
dataset/train/Greening/2025_12_21_IMG (341).JPG,2025_12_21_IMG (341).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,35272,9bfaf587ba776abe4a58e74af663f66049c688dbd707e3a0e72b7b7276ad7893,True,,
dataset/train/Greening/2025_12_21_IMG (342).JPG,2025_12_21_IMG (342).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,37740,5f807ca30ef6d598607a37a1cd81715214383488205a51c46269744107b9b821,True,,
dataset/train/Greening/2025_12_21_IMG (343).JPG,2025_12_21_IMG (343).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,46723,61f2fa391b355627cbd13f5acb06123f56bbc76b1a39c226f2b2af6c17629df6,True,,
dataset/train/Greening/2025_12_21_IMG (344).JPG,2025_12_21_IMG (344).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,39582,108d0e5bba410bdde08c934501e09f3ae72d93f095fd48d83594daeca1b72b67,True,,
dataset/train/Greening/2025_12_21_IMG (347).JPG,2025_12_21_IMG (347).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,36521,4e1361a185966dfe95cb572c29d5e14c8afe60287996b9eb80e6d1ca40d053f6,True,,
dataset/train/Greening/2025_12_21_IMG (348).JPG,2025_12_21_IMG (348).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,41488,4465a0f3eac096b131a4a9c8943cf28e534effc38f0bc3301cd46b2b3a32b9ae,True,,
dataset/train/Greening/2025_12_21_IMG (349).JPG,2025_12_21_IMG (349).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,34009,210cc05d27ffaa3efb529c42efd5f7329dd21d610130b6035b4556aef7be0806,True,,
dataset/train/Greening/2025_12_21_IMG (35).JPG,2025_12_21_IMG (35).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,50422,da7cd04577dbc20eb3e22ea1818cdfbb47b2d6a2f2b78f98aa95512b49fd939f,True,,
dataset/train/Greening/2025_12_21_IMG (36).JPG,2025_12_21_IMG (36).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,50293,54bce157e48eb403bedd06db86cb74d238b6b755f076a249450ff2c0d58c949c,True,,
dataset/train/Greening/2025_12_21_IMG (37).JPG,2025_12_21_IMG (37).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,49891,136b8e0a1df50b86812061c1f5b4d62178d8fc7caea099913168e556bae4a9e1,True,,
dataset/train/Greening/2025_12_21_IMG (39).JPG,2025_12_21_IMG (39).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,49306,f85b42e35549605998e64211987734b3fd67cbd9408467dc052048151466d4ce,True,,
dataset/train/Greening/2025_12_21_IMG (40).JPG,2025_12_21_IMG (40).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,49555,e341b89940f130b1c6f82c74c4ff2391fe772a92a618d7a0f64e59055465dde4,True,,
dataset/train/Greening/2025_12_21_IMG (41).JPG,2025_12_21_IMG (41).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,46435,7fb22e9f31864c7f1971f78290f14a39e9e47acbfc23327994d1dfbbda7b6f78,True,,
dataset/train/Greening/2025_12_21_IMG (44).JPG,2025_12_21_IMG (44).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,48621,ca0acdea80ec25fc99be083419fc5072c48b5f7a05f3e1b0f590a07ceadad3af,True,,
dataset/train/Greening/2025_12_21_IMG (45).JPG,2025_12_21_IMG (45).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,42837,d2151631cf98acc7ee8b76738d518682bc63a82b263ef713ccc0719fa5d014db,True,,
dataset/train/Greening/2025_12_21_IMG (46).JPG,2025_12_21_IMG (46).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,43052,9487339c30c374403eb2488bfde283e4baa15bd8d891c033ae52494ecf6af0cb,True,,
dataset/train/Greening/2025_12_21_IMG (47).JPG,2025_12_21_IMG (47).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,47921,afa092800eaee42ac2e243be6093780f4c97af4c34de0af535da6ac12cef4b34,True,,
dataset/train/Greening/2025_12_21_IMG (48).JPG,2025_12_21_IMG (48).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,47398,0f6e9eef1e2ebf584a613ff92d14e3bf8832d8a4d06c8b7c664ae6f0acd12c1a,True,,
dataset/train/Greening/2025_12_21_IMG (49).JPG,2025_12_21_IMG (49).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,56072,14e3dd05467ae12083efffd20dced667225d47620a46ea8310eafaaec30bedbf,True,,
dataset/train/Greening/2025_12_21_IMG (50).JPG,2025_12_21_IMG (50).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,55675,969d80f441eef62b3d5d460c25add62141253ca9b1f35731dbcf12b9e3b3538a,True,,
dataset/train/Greening/2025_12_21_IMG (52).JPG,2025_12_21_IMG (52).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,45913,b2c3675b5b1b10c03a83b435dd05c54691113aeedf04b8df050484d6685cca23,True,,
dataset/train/Greening/2025_12_21_IMG (53).JPG,2025_12_21_IMG (53).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,50906,5c0c8829c9501c4d7603bc3ea8bef403b81445edf9798ea59453bf287c261377,True,,
dataset/train/Greening/2025_12_21_IMG (54).JPG,2025_12_21_IMG (54).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,50488,63ac713eb5e61021f3747cb5c9b8b184fdbcf42c01ae3f42e7a9ac88c85365de,True,,
dataset/train/Greening/2025_12_21_IMG (58).JPG,2025_12_21_IMG (58).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,54359,7cd42286f29f03d5300af49653ba5ac92d4f582f2655c43279a0bb1ebb53004c,True,,
dataset/train/Greening/2025_12_21_IMG (59).JPG,2025_12_21_IMG (59).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,47225,fc6876bcc75a0279c9324a0ff6a73c4a71c063419202a97af60c08226121b449,True,,
dataset/train/Greening/2025_12_21_IMG (6).JPG,2025_12_21_IMG (6).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,41414,dbfeb3b18f059c087d3de67ecf51e2b6bc1176565d2a53e8f9f1146bb4dcd678,True,,
dataset/train/Greening/2025_12_21_IMG (62).JPG,2025_12_21_IMG (62).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,39251,d8dd28a5ae3d098d93e555ca59692970b5030e240469f480fac80232db4784fb,True,,
dataset/train/Greening/2025_12_21_IMG (63).JPG,2025_12_21_IMG (63).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,44968,ed01aec860d7d5719956e7ad1541f0c5a984c6ae1579a5f3ab8fa921a19832ac,True,,
dataset/train/Greening/2025_12_21_IMG (65).JPG,2025_12_21_IMG (65).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,40714,b515bfe54cfd76d54046fa8627a46ec23d053095bc3eae2ea3e691a71ac657d7,True,,
dataset/train/Greening/2025_12_21_IMG (66).JPG,2025_12_21_IMG (66).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,44466,e974cecf304e021c73ee68d5a5fe651d368d08590fea2ac9a46f9fbe16cd1488,True,,
dataset/train/Greening/2025_12_21_IMG (67).JPG,2025_12_21_IMG (67).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,39536,a4b7c7caa2073fbf92dbc7cf305c74c2a783a100902025f4ec05ee8bb219cf3e,True,,
dataset/train/Greening/2025_12_21_IMG (68).JPG,2025_12_21_IMG (68).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,48064,58787df410e011aa756b492e48be230e9f29a64386f62cbfd1cf5f42d6dd2222,True,,
dataset/train/Greening/2025_12_21_IMG (69).JPG,2025_12_21_IMG (69).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,46073,a276630f0c6fa82300bc5cb891783a109d75d0bfb1137e1edf0543d9ee03e418,True,,
dataset/train/Greening/2025_12_21_IMG (70).JPG,2025_12_21_IMG (70).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,38269,503d4a8b4ec3a20919a41b1c50fd0c482f0602314116c2789b441f488e04ec2a,True,,
dataset/train/Greening/2025_12_21_IMG (71).JPG,2025_12_21_IMG (71).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,52174,7679b594f93a38bfe32d6e0e543a63abf7216c475597e04726db93263a4f413f,True,,
dataset/train/Greening/2025_12_21_IMG (72).JPG,2025_12_21_IMG (72).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,47667,e2cd4ab9dab50fb16812327abf733f03f7bbc1808213d48f57dcf03538ffd87e,True,,
dataset/train/Greening/2025_12_21_IMG (73).JPG,2025_12_21_IMG (73).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,57126,1792d1734677fff7a8c7db60dca30aecc262c3e15636206bf3d4efaac6a371c9,True,,
dataset/train/Greening/2025_12_21_IMG (78).JPG,2025_12_21_IMG (78).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,40712,7a9bc7dd9fd1b3474e081ce1d27447b6a9a9b0ea73bbc4b79a769b96ac08767d,True,,
dataset/train/Greening/2025_12_21_IMG (8).JPG,2025_12_21_IMG (8).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,44238,38afc68b1a41131788aacb90d45193c7a6db24c14f35740f7f32f9d8e35a2022,True,,
dataset/train/Greening/2025_12_21_IMG (80).JPG,2025_12_21_IMG (80).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,45495,3ab2e676ea3d1b68180c22ad0f52737cb93c59595a017f64b8ceb82447ef9c6e,True,,
dataset/train/Greening/2025_12_21_IMG (81).JPG,2025_12_21_IMG (81).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,44241,0999f43a5a4b7197272d3b4d8ef2df73eadc0dc383eb6e5fc2e4801eacfec5a7,True,,
dataset/train/Greening/2025_12_21_IMG (82).JPG,2025_12_21_IMG (82).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,42238,ca839fdf6df24e8d3f63a3172ee365b91098b685201a8e0fe9a8d20f3c1eddd8,True,,
dataset/train/Greening/2025_12_21_IMG (83).JPG,2025_12_21_IMG (83).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,43883,c3683e7ee1fe6ded9bea5db65048a0df7d28dca1d2e95828f78ea18829c88297,True,,
dataset/train/Greening/2025_12_21_IMG (85).JPG,2025_12_21_IMG (85).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,42172,cf99c432380dda9e6a16feb36ce288284dfd1cc0651a9f6f1920839f4c34934e,True,,
dataset/train/Greening/2025_12_21_IMG (87).JPG,2025_12_21_IMG (87).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,42008,c411d9b3b5caadead61c24e1366c5a2de3428e2d59948eac574326a8ca94c5cd,True,,
dataset/train/Greening/2025_12_21_IMG (9).JPG,2025_12_21_IMG (9).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,43281,d30fbf7159a87d544bc5f42c877a6d86dc52fc720e099a2bc18d47e86c8eb2af,True,,
dataset/train/Greening/2025_12_21_IMG (90).JPG,2025_12_21_IMG (90).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,47698,b9c27113adadbc617dac737f7166b174030485b14118c5d032d5b11c37d7189c,True,,
dataset/train/Greening/2025_12_21_IMG (93).JPG,2025_12_21_IMG (93).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,47885,3d4b6b4a1736db9e8a9cc6cc5ad3c0f67c7106fe0541cb7d1139efd4745e54eb,True,,
dataset/train/Greening/2025_12_21_IMG (94).JPG,2025_12_21_IMG (94).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,44205,54143731d0b38c8e88d7646a16513b2f06674967747fdab7c21a94fa97552e7b,True,,
dataset/train/Greening/2025_12_21_IMG (96).JPG,2025_12_21_IMG (96).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,42417,4234b6c8fcaef48f146f09730ea0fb07cca429da5c680d568ecf6d912c33dca4,True,,
dataset/train/Greening/2025_12_21_IMG (97).JPG,2025_12_21_IMG (97).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,41072,5b3e42ccb224fe9451736f550e733164ede298afa640672675785767359088bd,True,,
dataset/train/Greening/2025_12_21_IMG (98).JPG,2025_12_21_IMG (98).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,42827,838d23bea93474e467054fdaf38e17743df04267b6390dad62d6274dbbab3a94,True,,
dataset/train/Greening/2025_12_21_IMG (99).JPG,2025_12_21_IMG (99).JPG,Greening,train,.jpg,560,420,RGB,JPEG,1,40709,999772a9daadf85fc4a131edb016c4a0e5b58a647eabdac5a6cfde6e87323e92,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (1).JPG,2025_11_21_IMG (1).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,47122,b404eea755364002751f37f3d67ade6e1e45f682cbf3d12f3f60db121bbb39da,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (10).JPG,2025_11_21_IMG (10).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,39801,38efd3bea164db8d27a31f96f7c3097179da6543cece97a358d62d3783ac1a63,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (100).JPG,2025_11_21_IMG (100).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,27922,df62e6caf1b8be24cbde7e7107e4692e4aaad03c88036cb4e0c5061d17803d56,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (102).JPG,2025_11_21_IMG (102).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,31874,69ba24a83ec020f2ab01451e2d32f540f1a07e6dde068af5506a0e703cb048ce,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (103).JPG,2025_11_21_IMG (103).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,33127,e27b1a11370bd57dd1e407c5209f7e95afedbcce95809bc7efd92de2493036f0,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (104).JPG,2025_11_21_IMG (104).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,35932,2ba20fbdfeac45cbb9cc150e39e452ad2b8318284a5531e4e79970ce526754ca,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (105).JPG,2025_11_21_IMG (105).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,29830,0c1d491ed5daa5f4e7d95f6b96875ebbcda5f56b4cc07cac8ddb0a6b02b9253f,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (106).JPG,2025_11_21_IMG (106).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,31892,4fe15159ddef8161915334cff69b76b632da4373a765afef9f3ac0b916c25fa4,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (107).JPG,2025_11_21_IMG (107).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,31834,9fa54de8d716091a758e567deddd82efa48fde93551989199dd894f503568746,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (108).JPG,2025_11_21_IMG (108).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,27857,f22e36e176b27e754968abd5d0fc83772261e6121acf4ff9136b872991d5cd8f,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (111).JPG,2025_11_21_IMG (111).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,29685,f2a2270822a3e050a9630319ef2df38ef193dc4e8ef0115d0ec15ec7ea235016,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (116).JPG,2025_11_21_IMG (116).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,28255,4e5848af4aadde2a510632259a3f0e00c3435dc0a00a83cf4d48629c590f8b1f,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (118).JPG,2025_11_21_IMG (118).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,40390,735c9772398584fe9b3ad35c8929b1ee8e9a4106dd7aee54fe764458c75a90b9,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (12).JPG,2025_11_21_IMG (12).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,46924,7c3118a71d7158ed4ce1946305eb5b2f6332ec55ea6f30f06fb83fb41ffb9318,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (120).JPG,2025_11_21_IMG (120).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,31272,5967e5cb7912136fd0d99e2ef802647ab4c410b58bcd5378d5752949528638be,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (122).JPG,2025_11_21_IMG (122).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,31755,43eb0586f9a685a7835c354946638a6df14be4edf86e1aab9aa39f97f42be416,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (123).JPG,2025_11_21_IMG (123).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,24108,3c4b4056164d2429891da595641ee5fe826f24b6ad8d18d1c2d577e8cd17b6df,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (124).JPG,2025_11_21_IMG (124).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,23947,5b14100578d60432cbf9bc5d5d65e33e74d7f7a2be0aff0a6d18e0185580a165,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (125).JPG,2025_11_21_IMG (125).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,30786,4907e75cf0ea33307b870f920e0e24ac72884e7d35f0dbbb16234ee23bbbd3c9,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (126).JPG,2025_11_21_IMG (126).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,30787,882d74037c42fed48b2d140438bb15dfe786bd06df7755f486d78a3e646b3766,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (127).JPG,2025_11_21_IMG (127).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,37937,108d513aa64450a34266d4288a37273a1ecc7d14399294929606769fcdf520d5,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (128).JPG,2025_11_21_IMG (128).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,38874,613a77fcf816796f8ed05649699a9a8bc53ef2bdbe0338e7258b651cb4761d09,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (129).JPG,2025_11_21_IMG (129).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,30688,9e2f691ad56a0d38cf71de7912f8ebb3f9106241338b016319597e12c52aa0a9,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (13).JPG,2025_11_21_IMG (13).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,46575,745cafc71f07afa3b65a31a28c7b24ab021ab11edda69195707fc331c4412f09,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (130).JPG,2025_11_21_IMG (130).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,32612,915625cee6887c6dc2341925de80ac448d00d50027d830d5907f2214a2420d9c,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (131).JPG,2025_11_21_IMG (131).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,30327,6ab437cc504f48e59637344f5421302f2f169f583407c6e93cd5dbfccfadafe0,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (132).JPG,2025_11_21_IMG (132).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,28642,7c6bbfced4501045588ceb91fb50ac5e6cbdbe603c87aac46383dd95aa312707,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (133).JPG,2025_11_21_IMG (133).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,28524,e687f520f593ae879e2294de5eb6901c04b7fea45cb55b565479b59f27275f9c,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (134).JPG,2025_11_21_IMG (134).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,36321,51a140dc0d185f803a563501e357098f3db3ce1732d2eaa3dba66ed650557f91,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (137).JPG,2025_11_21_IMG (137).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,33611,0596a59020e1970bb78c37190b5fa82393202fa89b65c9aa14785d96d6c9fb26,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (14).JPG,2025_11_21_IMG (14).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,39091,0badfe56b6b432bc3b9bdaf30378b98460d1069494005851d5f80bd480e7b138,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (140).JPG,2025_11_21_IMG (140).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,50996,ed0481802fe988814ba0c675e019274b6dbc5d7754f9b330c2a505726ed6d300,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (142).JPG,2025_11_21_IMG (142).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,39590,a001fc1d4a22f4f1363183028396ff2778ed1602f1b102363d85843df57c2328,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (144).JPG,2025_11_21_IMG (144).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,53489,f0782930fce4d23f721a7eb14fd8a06cd2e33a70c3345656889ab4f9ea4c4cf6,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (145).JPG,2025_11_21_IMG (145).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,52966,dac80375105433a9ec6d690f0a19225e4c7708d7d3d45453c5df8275089e44f0,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (148).JPG,2025_11_21_IMG (148).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,46551,b5ae1f4f7d1c4c034cdb8c882f2a5bad165823536fb1225f3ea01ccbfd7c70f0,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (149).JPG,2025_11_21_IMG (149).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,47600,52b99ed637c3afeef3015adbe2aec31d3124ee4679ced6f61e7e5bf35bf49b5e,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (153).JPG,2025_11_21_IMG (153).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,37046,13252670a67cec4a1335f72a6a1d32ddb6731ea365610cebed801cc736a53ee8,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (154).JPG,2025_11_21_IMG (154).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,52515,ff36de978561fadf2d8060defcbf5ae440c2d35ddee7751ead6db95f2478325e,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (157).JPG,2025_11_21_IMG (157).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,44198,cd14f14b69e886d02403ddf9e24e7be7114236029b45d164ee2eed57dc8902e7,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (158).JPG,2025_11_21_IMG (158).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,43584,5567e57647bbc16c29d9f09d0821e905b08fc5a86adeb2a7c6af210c23e61527,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (159).JPG,2025_11_21_IMG (159).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,43508,6873c2bcba8fdad34957d80d74d554df7ee59525cf3518979afba9a5fbff633b,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (16).JPG,2025_11_21_IMG (16).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,48648,465478e10698a99e07ec1c8206b10cf8bce32f386c925c86869a3756df188da9,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (162).JPG,2025_11_21_IMG (162).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,36985,92ef115272533965dd1b4018338c47afa06a70a33637b5e304cd48cd15c31408,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (164).JPG,2025_11_21_IMG (164).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,42112,20b26db1f8a7d14c64f8b77863fff95600d6c868eb54745cbeb9c24630741fca,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (165).JPG,2025_11_21_IMG (165).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,42567,ea2df21407d81190c7d38c8d2a4768c019d70a62bdfbf40df9c7d8cc2531a062,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (167).JPG,2025_11_21_IMG (167).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,38227,af47a45db33d1716e6878c5c67e09595559e08f0f6d82f6c0ef7e74916d7078f,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (168).JPG,2025_11_21_IMG (168).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,42185,1edeb31851688e7125d8faab71546e98aad7c4bbbf9de0fb7d95ded56ec0b151,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (169).JPG,2025_11_21_IMG (169).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,41864,54759b494b3509f08f0a80b81a0d6f53a113c972e9abf8cb822c3f6617d34cea,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (17).JPG,2025_11_21_IMG (17).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,48597,a8866a07ef45bfb72644a53fb50a13cec5efda7b49a87f0fa2f6650dc8321b5d,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (171).JPG,2025_11_21_IMG (171).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,42348,e4bd0828cad63a31a5412d59f49b476b511d2ff196c146cef1358187d4cb934f,True,,
dataset/train/Healthy leaf/2025_11_21_IMG (173).JPG,2025_11_21_IMG (173).JPG,Healthy leaf,train,.jpg,560,420,RGB,JPEG,1,39396,6a069ca9d67e420a181ad1a09b74d2707da3060504883b9a2518bbf89358f98c,True,,
