filepath,filename,class,split,date_token,image_number
dataset/train/Healthy leaf/2025_11_21_IMG (164).JPG,2025_11_21_IMG (164).JPG,Healthy leaf,train,2025-11-21,164
dataset/train/Healthy leaf/2025_11_21_IMG (165).JPG,2025_11_21_IMG (165).JPG,Healthy leaf,train,2025-11-21,165
dataset/train/Healthy leaf/2025_11_21_IMG (167).JPG,2025_11_21_IMG (167).JPG,Healthy leaf,train,2025-11-21,167
dataset/train/Healthy leaf/2025_11_21_IMG (168).JPG,2025_11_21_IMG (168).JPG,Healthy leaf,train,2025-11-21,168
dataset/train/Healthy leaf/2025_11_21_IMG (169).JPG,2025_11_21_IMG (169).JPG,Healthy leaf,train,2025-11-21,169
dataset/train/Healthy leaf/2025_11_21_IMG (17).JPG,2025_11_21_IMG (17).JPG,Healthy leaf,train,2025-11-21,17
dataset/train/Healthy leaf/2025_11_21_IMG (171).JPG,2025_11_21_IMG (171).JPG,Healthy leaf,train,2025-11-21,171
dataset/train/Healthy leaf/2025_11_21_IMG (173).JPG,2025_11_21_IMG (173).JPG,Healthy leaf,train,2025-11-21,173
dataset/train/Healthy leaf/2025_11_21_IMG (174).JPG,2025_11_21_IMG (174).JPG,Healthy leaf,train,2025-11-21,174
dataset/train/Healthy leaf/2025_11_21_IMG (175).JPG,2025_11_21_IMG (175).JPG,Healthy leaf,train,2025-11-21,175
dataset/train/Healthy leaf/2025_11_21_IMG (176).JPG,2025_11_21_IMG (176).JPG,Healthy leaf,train,2025-11-21,176
dataset/train/Healthy leaf/2025_11_21_IMG (177).JPG,2025_11_21_IMG (177).JPG,Healthy leaf,train,2025-11-21,177
dataset/train/Healthy leaf/2025_11_21_IMG (178).JPG,2025_11_21_IMG (178).JPG,Healthy leaf,train,2025-11-21,178
dataset/train/Healthy leaf/2025_11_21_IMG (179).JPG,2025_11_21_IMG (179).JPG,Healthy leaf,train,2025-11-21,179
dataset/train/Healthy leaf/2025_11_21_IMG (18).JPG,2025_11_21_IMG (18).JPG,Healthy leaf,train,2025-11-21,18
dataset/train/Healthy leaf/2025_11_21_IMG (181).JPG,2025_11_21_IMG (181).JPG,Healthy leaf,train,2025-11-21,181
dataset/train/Healthy leaf/2025_11_21_IMG (182).JPG,2025_11_21_IMG (182).JPG,Healthy leaf,train,2025-11-21,182
dataset/train/Healthy leaf/2025_11_21_IMG (185).JPG,2025_11_21_IMG (185).JPG,Healthy leaf,train,2025-11-21,185
dataset/train/Healthy leaf/2025_11_21_IMG (186).JPG,2025_11_21_IMG (186).JPG,Healthy leaf,train,2025-11-21,186
dataset/train/Healthy leaf/2025_11_21_IMG (188).JPG,2025_11_21_IMG (188).JPG,Healthy leaf,train,2025-11-21,188
dataset/train/Healthy leaf/2025_11_21_IMG (189).JPG,2025_11_21_IMG (189).JPG,Healthy leaf,train,2025-11-21,189
dataset/train/Healthy leaf/2025_11_21_IMG (19).JPG,2025_11_21_IMG (19).JPG,Healthy leaf,train,2025-11-21,19
dataset/train/Healthy leaf/2025_11_21_IMG (191).JPG,2025_11_21_IMG (191).JPG,Healthy leaf,train,2025-11-21,191
dataset/train/Healthy leaf/2025_11_21_IMG (192).JPG,2025_11_21_IMG (192).JPG,Healthy leaf,train,2025-11-21,192
dataset/train/Healthy leaf/2025_11_21_IMG (193).JPG,2025_11_21_IMG (193).JPG,Healthy leaf,train,2025-11-21,193
dataset/train/Healthy leaf/2025_11_21_IMG (194).JPG,2025_11_21_IMG (194).JPG,Healthy leaf,train,2025-11-21,194
dataset/train/Healthy leaf/2025_11_21_IMG (195).JPG,2025_11_21_IMG (195).JPG,Healthy leaf,train,2025-11-21,195
dataset/train/Healthy leaf/2025_11_21_IMG (196).JPG,2025_11_21_IMG (196).JPG,Healthy leaf,train,2025-11-21,196
dataset/train/Healthy leaf/2025_11_21_IMG (197).JPG,2025_11_21_IMG (197).JPG,Healthy leaf,train,2025-11-21,197
dataset/train/Healthy leaf/2025_11_21_IMG (198).JPG,2025_11_21_IMG (198).JPG,Healthy leaf,train,2025-11-21,198
dataset/train/Healthy leaf/2025_11_21_IMG (200).JPG,2025_11_21_IMG (200).JPG,Healthy leaf,train,2025-11-21,200
dataset/train/Healthy leaf/2025_11_21_IMG (202).JPG,2025_11_21_IMG (202).JPG,Healthy leaf,train,2025-11-21,202
dataset/train/Healthy leaf/2025_11_21_IMG (204).JPG,2025_11_21_IMG (204).JPG,Healthy leaf,train,2025-11-21,204
dataset/train/Healthy leaf/2025_11_21_IMG (207).JPG,2025_11_21_IMG (207).JPG,Healthy leaf,train,2025-11-21,207
dataset/train/Healthy leaf/2025_11_21_IMG (208).JPG,2025_11_21_IMG (208).JPG,Healthy leaf,train,2025-11-21,208
dataset/train/Healthy leaf/2025_11_21_IMG (209).JPG,2025_11_21_IMG (209).JPG,Healthy leaf,train,2025-11-21,209
dataset/train/Healthy leaf/2025_11_21_IMG (21).JPG,2025_11_21_IMG (21).JPG,Healthy leaf,train,2025-11-21,21
dataset/train/Healthy leaf/2025_11_21_IMG (210).JPG,2025_11_21_IMG (210).JPG,Healthy leaf,train,2025-11-21,210
dataset/train/Healthy leaf/2025_11_21_IMG (212).JPG,2025_11_21_IMG (212).JPG,Healthy leaf,train,2025-11-21,212
dataset/train/Healthy leaf/2025_11_21_IMG (213).JPG,2025_11_21_IMG (213).JPG,Healthy leaf,train,2025-11-21,213
dataset/train/Healthy leaf/2025_11_21_IMG (214).JPG,2025_11_21_IMG (214).JPG,Healthy leaf,train,2025-11-21,214
dataset/train/Healthy leaf/2025_11_21_IMG (215).JPG,2025_11_21_IMG (215).JPG,Healthy leaf,train,2025-11-21,215
dataset/train/Healthy leaf/2025_11_21_IMG (216).JPG,2025_11_21_IMG (216).JPG,Healthy leaf,train,2025-11-21,216
dataset/train/Healthy leaf/2025_11_21_IMG (217).JPG,2025_11_21_IMG (217).JPG,Healthy leaf,train,2025-11-21,217
dataset/train/Healthy leaf/2025_11_21_IMG (218).JPG,2025_11_21_IMG (218).JPG,Healthy leaf,train,2025-11-21,218
dataset/train/Healthy leaf/2025_11_21_IMG (219).JPG,2025_11_21_IMG (219).JPG,Healthy leaf,train,2025-11-21,219
dataset/train/Healthy leaf/2025_11_21_IMG (22).JPG,2025_11_21_IMG (22).JPG,Healthy leaf,train,2025-11-21,22
dataset/train/Healthy leaf/2025_11_21_IMG (222).JPG,2025_11_21_IMG (222).JPG,Healthy leaf,train,2025-11-21,222
dataset/train/Healthy leaf/2025_11_21_IMG (223).JPG,2025_11_21_IMG (223).JPG,Healthy leaf,train,2025-11-21,223
dataset/train/Healthy leaf/2025_11_21_IMG (224).JPG,2025_11_21_IMG (224).JPG,Healthy leaf,train,2025-11-21,224
dataset/train/Healthy leaf/2025_11_21_IMG (226).JPG,2025_11_21_IMG (226).JPG,Healthy leaf,train,2025-11-21,226
dataset/train/Healthy leaf/2025_11_21_IMG (228).JPG,2025_11_21_IMG (228).JPG,Healthy leaf,train,2025-11-21,228
dataset/train/Healthy leaf/2025_11_21_IMG (229).JPG,2025_11_21_IMG (229).JPG,Healthy leaf,train,2025-11-21,229
dataset/train/Healthy leaf/2025_11_21_IMG (23).JPG,2025_11_21_IMG (23).JPG,Healthy leaf,train,2025-11-21,23
dataset/train/Healthy leaf/2025_11_21_IMG (230).JPG,2025_11_21_IMG (230).JPG,Healthy leaf,train,2025-11-21,230
dataset/train/Healthy leaf/2025_11_21_IMG (232).JPG,2025_11_21_IMG (232).JPG,Healthy leaf,train,2025-11-21,232
dataset/train/Healthy leaf/2025_11_21_IMG (233).JPG,2025_11_21_IMG (233).JPG,Healthy leaf,train,2025-11-21,233
dataset/train/Healthy leaf/2025_11_21_IMG (235).JPG,2025_11_21_IMG (235).JPG,Healthy leaf,train,2025-11-21,235
dataset/train/Healthy leaf/2025_11_21_IMG (236).JPG,2025_11_21_IMG (236).JPG,Healthy leaf,train,2025-11-21,236
dataset/train/Healthy leaf/2025_11_21_IMG (237).JPG,2025_11_21_IMG (237).JPG,Healthy leaf,train,2025-11-21,237
dataset/train/Healthy leaf/2025_11_21_IMG (238).JPG,2025_11_21_IMG (238).JPG,Healthy leaf,train,2025-11-21,238
dataset/train/Healthy leaf/2025_11_21_IMG (24).JPG,2025_11_21_IMG (24).JPG,Healthy leaf,train,2025-11-21,24
dataset/train/Healthy leaf/2025_11_21_IMG (240).JPG,2025_11_21_IMG (240).JPG,Healthy leaf,train,2025-11-21,240
dataset/train/Healthy leaf/2025_11_21_IMG (241).JPG,2025_11_21_IMG (241).JPG,Healthy leaf,train,2025-11-21,241
dataset/train/Healthy leaf/2025_11_21_IMG (242).JPG,2025_11_21_IMG (242).JPG,Healthy leaf,train,2025-11-21,242
dataset/train/Healthy leaf/2025_11_21_IMG (243).JPG,2025_11_21_IMG (243).JPG,Healthy leaf,train,2025-11-21,243
dataset/train/Healthy leaf/2025_11_21_IMG (244).JPG,2025_11_21_IMG (244).JPG,Healthy leaf,train,2025-11-21,244
dataset/train/Healthy leaf/2025_11_21_IMG (247).JPG,2025_11_21_IMG (247).JPG,Healthy leaf,train,2025-11-21,247
dataset/train/Healthy leaf/2025_11_21_IMG (249).JPG,2025_11_21_IMG (249).JPG,Healthy leaf,train,2025-11-21,249
dataset/train/Healthy leaf/2025_11_21_IMG (25).JPG,2025_11_21_IMG (25).JPG,Healthy leaf,train,2025-11-21,25
dataset/train/Healthy leaf/2025_11_21_IMG (250).JPG,2025_11_21_IMG (250).JPG,Healthy leaf,train,2025-11-21,250
dataset/train/Healthy leaf/2025_11_21_IMG (252).JPG,2025_11_21_IMG (252).JPG,Healthy leaf,train,2025-11-21,252
dataset/train/Healthy leaf/2025_11_21_IMG (255).JPG,2025_11_21_IMG (255).JPG,Healthy leaf,train,2025-11-21,255
dataset/train/Healthy leaf/2025_11_21_IMG (259).JPG,2025_11_21_IMG (259).JPG,Healthy leaf,train,2025-11-21,259
dataset/train/Healthy leaf/2025_11_21_IMG (26).JPG,2025_11_21_IMG (26).JPG,Healthy leaf,train,2025-11-21,26
dataset/train/Healthy leaf/2025_11_21_IMG (262).JPG,2025_11_21_IMG (262).JPG,Healthy leaf,train,2025-11-21,262
dataset/train/Healthy leaf/2025_11_21_IMG (263).JPG,2025_11_21_IMG (263).JPG,Healthy leaf,train,2025-11-21,263
dataset/train/Healthy leaf/2025_11_21_IMG (265).JPG,2025_11_21_IMG (265).JPG,Healthy leaf,train,2025-11-21,265
dataset/train/Healthy leaf/2025_11_21_IMG (268).JPG,2025_11_21_IMG (268).JPG,Healthy leaf,train,2025-11-21,268
dataset/train/Healthy leaf/2025_11_21_IMG (269).JPG,2025_11_21_IMG (269).JPG,Healthy leaf,train,2025-11-21,269
dataset/train/Healthy leaf/2025_11_21_IMG (27).JPG,2025_11_21_IMG (27).JPG,Healthy leaf,train,2025-11-21,27
dataset/train/Healthy leaf/2025_11_21_IMG (270).JPG,2025_11_21_IMG (270).JPG,Healthy leaf,train,2025-11-21,270
dataset/train/Healthy leaf/2025_11_21_IMG (271).JPG,2025_11_21_IMG (271).JPG,Healthy leaf,train,2025-11-21,271
dataset/train/Healthy leaf/2025_11_21_IMG (272).JPG,2025_11_21_IMG (272).JPG,Healthy leaf,train,2025-11-21,272
dataset/train/Healthy leaf/2025_11_21_IMG (275).JPG,2025_11_21_IMG (275).JPG,Healthy leaf,train,2025-11-21,275
dataset/train/Healthy leaf/2025_11_21_IMG (276).JPG,2025_11_21_IMG (276).JPG,Healthy leaf,train,2025-11-21,276
dataset/train/Healthy leaf/2025_11_21_IMG (278).JPG,2025_11_21_IMG (278).JPG,Healthy leaf,train,2025-11-21,278
dataset/train/Healthy leaf/2025_11_21_IMG (279).JPG,2025_11_21_IMG (279).JPG,Healthy leaf,train,2025-11-21,279
dataset/train/Healthy leaf/2025_11_21_IMG (28).JPG,2025_11_21_IMG (28).JPG,Healthy leaf,train,2025-11-21,28
dataset/train/Healthy leaf/2025_11_21_IMG (280).JPG,2025_11_21_IMG (280).JPG,Healthy leaf,train,2025-11-21,280
dataset/train/Healthy leaf/2025_11_21_IMG (281).JPG,2025_11_21_IMG (281).JPG,Healthy leaf,train,2025-11-21,281
dataset/train/Healthy leaf/2025_11_21_IMG (282).JPG,2025_11_21_IMG (282).JPG,Healthy leaf,train,2025-11-21,282
dataset/train/Healthy leaf/2025_11_21_IMG (283).JPG,2025_11_21_IMG (283).JPG,Healthy leaf,train,2025-11-21,283
dataset/train/Healthy leaf/2025_11_21_IMG (284).JPG,2025_11_21_IMG (284).JPG,Healthy leaf,train,2025-11-21,284
dataset/train/Healthy leaf/2025_11_21_IMG (285).JPG,2025_11_21_IMG (285).JPG,Healthy leaf,train,2025-11-21,285
dataset/train/Healthy leaf/2025_11_21_IMG (286).JPG,2025_11_21_IMG (286).JPG,Healthy leaf,train,2025-11-21,286
dataset/train/Healthy leaf/2025_11_21_IMG (287).JPG,2025_11_21_IMG (287).JPG,Healthy leaf,train,2025-11-21,287
dataset/train/Healthy leaf/2025_11_21_IMG (288).JPG,2025_11_21_IMG (288).JPG,Healthy leaf,train,2025-11-21,288
dataset/train/Healthy leaf/2025_11_21_IMG (289).JPG,2025_11_21_IMG (289).JPG,Healthy leaf,train,2025-11-21,289
dataset/train/Healthy leaf/2025_11_21_IMG (29).JPG,2025_11_21_IMG (29).JPG,Healthy leaf,train,2025-11-21,29
dataset/train/Healthy leaf/2025_11_21_IMG (290).JPG,2025_11_21_IMG (290).JPG,Healthy leaf,train,2025-11-21,290
dataset/train/Healthy leaf/2025_11_21_IMG (293).JPG,2025_11_21_IMG (293).JPG,Healthy leaf,train,2025-11-21,293
dataset/train/Healthy leaf/2025_11_21_IMG (295).JPG,2025_11_21_IMG (295).JPG,Healthy leaf,train,2025-11-21,295
dataset/train/Healthy leaf/2025_11_21_IMG (297).JPG,2025_11_21_IMG (297).JPG,Healthy leaf,train,2025-11-21,297
dataset/train/Healthy leaf/2025_11_21_IMG (298).JPG,2025_11_21_IMG (298).JPG,Healthy leaf,train,2025-11-21,298
dataset/train/Healthy leaf/2025_11_21_IMG (3).JPG,2025_11_21_IMG (3).JPG,Healthy leaf,train,2025-11-21,3
dataset/train/Healthy leaf/2025_11_21_IMG (30).JPG,2025_11_21_IMG (30).JPG,Healthy leaf,train,2025-11-21,30
dataset/train/Healthy leaf/2025_11_21_IMG (300).JPG,2025_11_21_IMG (300).JPG,Healthy leaf,train,2025-11-21,300
dataset/train/Healthy leaf/2025_11_21_IMG (31).JPG,2025_11_21_IMG (31).JPG,Healthy leaf,train,2025-11-21,31
dataset/train/Healthy leaf/2025_11_21_IMG (32).JPG,2025_11_21_IMG (32).JPG,Healthy leaf,train,2025-11-21,32
dataset/train/Healthy leaf/2025_11_21_IMG (33).JPG,2025_11_21_IMG (33).JPG,Healthy leaf,train,2025-11-21,33
dataset/train/Healthy leaf/2025_11_21_IMG (34).JPG,2025_11_21_IMG (34).JPG,Healthy leaf,train,2025-11-21,34
dataset/train/Healthy leaf/2025_11_21_IMG (36).JPG,2025_11_21_IMG (36).JPG,Healthy leaf,train,2025-11-21,36
dataset/train/Healthy leaf/2025_11_21_IMG (37).JPG,2025_11_21_IMG (37).JPG,Healthy leaf,train,2025-11-21,37
dataset/train/Healthy leaf/2025_11_21_IMG (38).JPG,2025_11_21_IMG (38).JPG,Healthy leaf,train,2025-11-21,38
dataset/train/Healthy leaf/2025_11_21_IMG (39).JPG,2025_11_21_IMG (39).JPG,Healthy leaf,train,2025-11-21,39
dataset/train/Healthy leaf/2025_11_21_IMG (41).JPG,2025_11_21_IMG (41).JPG,Healthy leaf,train,2025-11-21,41
dataset/train/Healthy leaf/2025_11_21_IMG (43).JPG,2025_11_21_IMG (43).JPG,Healthy leaf,train,2025-11-21,43
dataset/train/Healthy leaf/2025_11_21_IMG (44).JPG,2025_11_21_IMG (44).JPG,Healthy leaf,train,2025-11-21,44
dataset/train/Healthy leaf/2025_11_21_IMG (46).JPG,2025_11_21_IMG (46).JPG,Healthy leaf,train,2025-11-21,46
dataset/train/Healthy leaf/2025_11_21_IMG (47).JPG,2025_11_21_IMG (47).JPG,Healthy leaf,train,2025-11-21,47
dataset/train/Healthy leaf/2025_11_21_IMG (48).JPG,2025_11_21_IMG (48).JPG,Healthy leaf,train,2025-11-21,48
dataset/train/Healthy leaf/2025_11_21_IMG (49).JPG,2025_11_21_IMG (49).JPG,Healthy leaf,train,2025-11-21,49
dataset/train/Healthy leaf/2025_11_21_IMG (5).JPG,2025_11_21_IMG (5).JPG,Healthy leaf,train,2025-11-21,5
dataset/train/Healthy leaf/2025_11_21_IMG (50).JPG,2025_11_21_IMG (50).JPG,Healthy leaf,train,2025-11-21,50
dataset/train/Healthy leaf/2025_11_21_IMG (51).JPG,2025_11_21_IMG (51).JPG,Healthy leaf,train,2025-11-21,51
dataset/train/Healthy leaf/2025_11_21_IMG (52).JPG,2025_11_21_IMG (52).JPG,Healthy leaf,train,2025-11-21,52
dataset/train/Healthy leaf/2025_11_21_IMG (53).JPG,2025_11_21_IMG (53).JPG,Healthy leaf,train,2025-11-21,53
dataset/train/Healthy leaf/2025_11_21_IMG (54).JPG,2025_11_21_IMG (54).JPG,Healthy leaf,train,2025-11-21,54
dataset/train/Healthy leaf/2025_11_21_IMG (55).JPG,2025_11_21_IMG (55).JPG,Healthy leaf,train,2025-11-21,55
dataset/train/Healthy leaf/2025_11_21_IMG (56).JPG,2025_11_21_IMG (56).JPG,Healthy leaf,train,2025-11-21,56
dataset/train/Healthy leaf/2025_11_21_IMG (57).JPG,2025_11_21_IMG (57).JPG,Healthy leaf,train,2025-11-21,57
dataset/train/Healthy leaf/2025_11_21_IMG (58).JPG,2025_11_21_IMG (58).JPG,Healthy leaf,train,2025-11-21,58
dataset/train/Healthy leaf/2025_11_21_IMG (59).JPG,2025_11_21_IMG (59).JPG,Healthy leaf,train,2025-11-21,59
dataset/train/Healthy leaf/2025_11_21_IMG (6).JPG,2025_11_21_IMG (6).JPG,Healthy leaf,train,2025-11-21,6
dataset/train/Healthy leaf/2025_11_21_IMG (60).JPG,2025_11_21_IMG (60).JPG,Healthy leaf,train,2025-11-21,60
dataset/train/Healthy leaf/2025_11_21_IMG (62).JPG,2025_11_21_IMG (62).JPG,Healthy leaf,train,2025-11-21,62
dataset/train/Healthy leaf/2025_11_21_IMG (63).JPG,2025_11_21_IMG (63).JPG,Healthy leaf,train,2025-11-21,63
dataset/train/Healthy leaf/2025_11_21_IMG (64).JPG,2025_11_21_IMG (64).JPG,Healthy leaf,train,2025-11-21,64
dataset/train/Healthy leaf/2025_11_21_IMG (65).JPG,2025_11_21_IMG (65).JPG,Healthy leaf,train,2025-11-21,65
dataset/train/Healthy leaf/2025_11_21_IMG (67).JPG,2025_11_21_IMG (67).JPG,Healthy leaf,train,2025-11-21,67
dataset/train/Healthy leaf/2025_11_21_IMG (69).JPG,2025_11_21_IMG (69).JPG,Healthy leaf,train,2025-11-21,69
dataset/train/Healthy leaf/2025_11_21_IMG (7).JPG,2025_11_21_IMG (7).JPG,Healthy leaf,train,2025-11-21,7
dataset/train/Healthy leaf/2025_11_21_IMG (70).JPG,2025_11_21_IMG (70).JPG,Healthy leaf,train,2025-11-21,70
dataset/train/Healthy leaf/2025_11_21_IMG (71).JPG,2025_11_21_IMG (71).JPG,Healthy leaf,train,2025-11-21,71
dataset/train/Healthy leaf/2025_11_21_IMG (72).JPG,2025_11_21_IMG (72).JPG,Healthy leaf,train,2025-11-21,72
dataset/train/Healthy leaf/2025_11_21_IMG (73).JPG,2025_11_21_IMG (73).JPG,Healthy leaf,train,2025-11-21,73
dataset/train/Healthy leaf/2025_11_21_IMG (76).JPG,2025_11_21_IMG (76).JPG,Healthy leaf,train,2025-11-21,76
dataset/train/Healthy leaf/2025_11_21_IMG (77).JPG,2025_11_21_IMG (77).JPG,Healthy leaf,train,2025-11-21,77
dataset/train/Healthy leaf/2025_11_21_IMG (78).JPG,2025_11_21_IMG (78).JPG,Healthy leaf,train,2025-11-21,78
dataset/train/Healthy leaf/2025_11_21_IMG (8).JPG,2025_11_21_IMG (8).JPG,Healthy leaf,train,2025-11-21,8
dataset/train/Healthy leaf/2025_11_21_IMG (81).JPG,2025_11_21_IMG (81).JPG,Healthy leaf,train,2025-11-21,81
dataset/train/Healthy leaf/2025_11_21_IMG (82).JPG,2025_11_21_IMG (82).JPG,Healthy leaf,train,2025-11-21,82
dataset/train/Healthy leaf/2025_11_21_IMG (83).JPG,2025_11_21_IMG (83).JPG,Healthy leaf,train,2025-11-21,83
dataset/train/Healthy leaf/2025_11_21_IMG (84).JPG,2025_11_21_IMG (84).JPG,Healthy leaf,train,2025-11-21,84
dataset/train/Healthy leaf/2025_11_21_IMG (85).JPG,2025_11_21_IMG (85).JPG,Healthy leaf,train,2025-11-21,85
dataset/train/Healthy leaf/2025_11_21_IMG (86).JPG,2025_11_21_IMG (86).JPG,Healthy leaf,train,2025-11-21,86
dataset/train/Healthy leaf/2025_11_21_IMG (87).JPG,2025_11_21_IMG (87).JPG,Healthy leaf,train,2025-11-21,87
dataset/train/Healthy leaf/2025_11_21_IMG (89).JPG,2025_11_21_IMG (89).JPG,Healthy leaf,train,2025-11-21,89
dataset/train/Healthy leaf/2025_11_21_IMG (9).JPG,2025_11_21_IMG (9).JPG,Healthy leaf,train,2025-11-21,9
dataset/train/Healthy leaf/2025_11_21_IMG (91).JPG,2025_11_21_IMG (91).JPG,Healthy leaf,train,2025-11-21,91
dataset/train/Healthy leaf/2025_11_21_IMG (95).JPG,2025_11_21_IMG (95).JPG,Healthy leaf,train,2025-11-21,95
dataset/train/Healthy leaf/2025_11_21_IMG (96).JPG,2025_11_21_IMG (96).JPG,Healthy leaf,train,2025-11-21,96
dataset/train/Healthy leaf/2025_11_21_IMG (97).JPG,2025_11_21_IMG (97).JPG,Healthy leaf,train,2025-11-21,97
dataset/train/Healthy leaf/2025_11_21_IMG (98).JPG,2025_11_21_IMG (98).JPG,Healthy leaf,train,2025-11-21,98
dataset/train/Healthy leaf/2025_11_21_IMG (99).JPG,2025_11_21_IMG (99).JPG,Healthy leaf,train,2025-11-21,99
dataset/val/Algal leaf spot/2025_12_21_IMG (111).JPG,2025_12_21_IMG (111).JPG,Algal leaf spot,val,2025-12-21,111
dataset/val/Algal leaf spot/2025_12_21_IMG (115).JPG,2025_12_21_IMG (115).JPG,Algal leaf spot,val,2025-12-21,115
dataset/val/Algal leaf spot/2025_12_21_IMG (12).JPG,2025_12_21_IMG (12).JPG,Algal leaf spot,val,2025-12-21,12
dataset/val/Algal leaf spot/2025_12_21_IMG (130).JPG,2025_12_21_IMG (130).JPG,Algal leaf spot,val,2025-12-21,130
dataset/val/Algal leaf spot/2025_12_21_IMG (136).JPG,2025_12_21_IMG (136).JPG,Algal leaf spot,val,2025-12-21,136
dataset/val/Algal leaf spot/2025_12_21_IMG (138).JPG,2025_12_21_IMG (138).JPG,Algal leaf spot,val,2025-12-21,138
dataset/val/Algal leaf spot/2025_12_21_IMG (145).JPG,2025_12_21_IMG (145).JPG,Algal leaf spot,val,2025-12-21,145
dataset/val/Algal leaf spot/2025_12_21_IMG (147).JPG,2025_12_21_IMG (147).JPG,Algal leaf spot,val,2025-12-21,147
dataset/val/Algal leaf spot/2025_12_21_IMG (15).JPG,2025_12_21_IMG (15).JPG,Algal leaf spot,val,2025-12-21,15
dataset/val/Algal leaf spot/2025_12_21_IMG (151).JPG,2025_12_21_IMG (151).JPG,Algal leaf spot,val,2025-12-21,151
dataset/val/Algal leaf spot/2025_12_21_IMG (155).JPG,2025_12_21_IMG (155).JPG,Algal leaf spot,val,2025-12-21,155
dataset/val/Algal leaf spot/2025_12_21_IMG (160).JPG,2025_12_21_IMG (160).JPG,Algal leaf spot,val,2025-12-21,160
dataset/val/Algal leaf spot/2025_12_21_IMG (161).JPG,2025_12_21_IMG (161).JPG,Algal leaf spot,val,2025-12-21,161
dataset/val/Algal leaf spot/2025_12_21_IMG (174).JPG,2025_12_21_IMG (174).JPG,Algal leaf spot,val,2025-12-21,174
dataset/val/Algal leaf spot/2025_12_21_IMG (180).JPG,2025_12_21_IMG (180).JPG,Algal leaf spot,val,2025-12-21,180
dataset/val/Algal leaf spot/2025_12_21_IMG (183).JPG,2025_12_21_IMG (183).JPG,Algal leaf spot,val,2025-12-21,183
dataset/val/Algal leaf spot/2025_12_21_IMG (184).JPG,2025_12_21_IMG (184).JPG,Algal leaf spot,val,2025-12-21,184
dataset/val/Algal leaf spot/2025_12_21_IMG (187).JPG,2025_12_21_IMG (187).JPG,Algal leaf spot,val,2025-12-21,187
dataset/val/Algal leaf spot/2025_12_21_IMG (203).JPG,2025_12_21_IMG (203).JPG,Algal leaf spot,val,2025-12-21,203
dataset/val/Algal leaf spot/2025_12_21_IMG (205).JPG,2025_12_21_IMG (205).JPG,Algal leaf spot,val,2025-12-21,205
dataset/val/Algal leaf spot/2025_12_21_IMG (221).JPG,2025_12_21_IMG (221).JPG,Algal leaf spot,val,2025-12-21,221
dataset/val/Algal leaf spot/2025_12_21_IMG (232).JPG,2025_12_21_IMG (232).JPG,Algal leaf spot,val,2025-12-21,232
dataset/val/Algal leaf spot/2025_12_21_IMG (239).JPG,2025_12_21_IMG (239).JPG,Algal leaf spot,val,2025-12-21,239
dataset/val/Algal leaf spot/2025_12_21_IMG (245).JPG,2025_12_21_IMG (245).JPG,Algal leaf spot,val,2025-12-21,245
dataset/val/Algal leaf spot/2025_12_21_IMG (246).JPG,2025_12_21_IMG (246).JPG,Algal leaf spot,val,2025-12-21,246
dataset/val/Algal leaf spot/2025_12_21_IMG (248).JPG,2025_12_21_IMG (248).JPG,Algal leaf spot,val,2025-12-21,248
