filepath,filename,class,current_split,sha256,visual_group_id,visual_group_size,capture_sequence_id,review_status
dataset/train/Citrus pest/2025_12_20_IMG (280).JPG,2025_12_20_IMG (280).JPG,Citrus pest,train,cdea33cb222e2d69f07a9c68b2f1d9c55af0b40a57ab6dc5e3b84af5bf8d8334,cluster_1146,1,,weak candidate only; singleton
dataset/train/Citrus pest/2025_12_20_IMG (281).JPG,2025_12_20_IMG (281).JPG,Citrus pest,train,68ff181b458181419c9d6b0f8ef103b3ad6759a370fe74deb5309cd4dc1e5c6c,cluster_1147,1,,weak candidate only; singleton
dataset/train/Citrus pest/2025_12_20_IMG (284).JPG,2025_12_20_IMG (284).JPG,Citrus pest,train,903c332ecc24ff05bcae7f5d4b7350ccbeb649f98bd0cf1299171314463f33a1,cluster_1148,1,sequence_0064,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (285).JPG,2025_12_20_IMG (285).JPG,Citrus pest,train,15fdcbeb6b80dd3821aa710334745436df4c887db84296238057b9c4d8659497,cluster_1149,1,,uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (286).JPG,2025_12_20_IMG (286).JPG,Citrus pest,train,40d2ead7f51c7e7b6a5622cc649e9fa972564f841630851fe625959045ee12b8,cluster_1150,1,sequence_0244,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (287).JPG,2025_12_20_IMG (287).JPG,Citrus pest,train,2fa885af4c85b92dfc149d24635cdae052d33a0aea79cea51e78d70b2a979245,cluster_1151,1,sequence_0244,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (288).JPG,2025_12_20_IMG (288).JPG,Citrus pest,train,b2f75472cdc1d9c450ac0ba5ffe4a5a204a3cea5eeb75fc700134648b7fa14ef,cluster_1152,1,,weak candidate only; singleton
dataset/train/Citrus pest/2025_12_20_IMG (289).JPG,2025_12_20_IMG (289).JPG,Citrus pest,train,7d8ff63c56095847de1ee1501d724895ab8714438b43bcd01871e5daf11f1524,cluster_1153,1,,weak candidate only; singleton
dataset/train/Citrus pest/2025_12_20_IMG (29).JPG,2025_12_20_IMG (29).JPG,Citrus pest,train,e26c6677690743bbb3c909f71f2e717f28f766fca131c1216997906054b05348,cluster_1154,1,,weak candidate only; singleton
dataset/train/Citrus pest/2025_12_20_IMG (291).JPG,2025_12_20_IMG (291).JPG,Citrus pest,train,30738c0b29d8db10a4ec6422d7902453784a76ed83044c4c97d7d8a85c59e806,cluster_1155,1,sequence_0245,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (294).JPG,2025_12_20_IMG (294).JPG,Citrus pest,train,79b93bb8b67821676afc3e5abd868425419ced55396e2e46da038a76fc053991,cluster_1156,1,,weak candidate only; singleton
dataset/train/Citrus pest/2025_12_20_IMG (295).JPG,2025_12_20_IMG (295).JPG,Citrus pest,train,017d47e580c21fca0417858adb5d6a9a5e7d83f9d49da1bb544f3c5defa18226,cluster_1157,1,,weak candidate only; singleton
dataset/train/Citrus pest/2025_12_20_IMG (296).JPG,2025_12_20_IMG (296).JPG,Citrus pest,train,c7d0a98242e4e25021ec940fd6c54283b084a7b74782f488b574285650130b0f,cluster_1158,1,,uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (297).JPG,2025_12_20_IMG (297).JPG,Citrus pest,train,53e23329438918f0360140bbb63db51f2fda2bc6099f0203ab9f54189525411c,cluster_1159,1,,uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (298).JPG,2025_12_20_IMG (298).JPG,Citrus pest,train,675d55d6e9a246a0c186119cfee048a60f20d1f8fc1f61b24bce60a7d150c2e9,cluster_1160,1,sequence_0246,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (299).JPG,2025_12_20_IMG (299).JPG,Citrus pest,train,60501615af7c14f26f263909a48e70780928df890d8f9f23e78f9d87eb465b21,cluster_1161,1,sequence_0246,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (30).JPG,2025_12_20_IMG (30).JPG,Citrus pest,train,93a32c75cfdb759ffaaa67c8945a6a61e51177316d59bfc07fea894d1db707c3,cluster_1162,1,,weak candidate only; singleton
dataset/train/Citrus pest/2025_12_20_IMG (300).JPG,2025_12_20_IMG (300).JPG,Citrus pest,train,935759ab1b2beb162a308b7ed58f17e62600211b9189df49c11a5ccf5d7b640a,cluster_1163,1,sequence_0065,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (302).JPG,2025_12_20_IMG (302).JPG,Citrus pest,train,e6dc6b950416d390e405a801ef047c3111d74c95c7f3da05b039e397b5bc897e,cluster_1164,1,sequence_0066,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (304).JPG,2025_12_20_IMG (304).JPG,Citrus pest,train,3d79e876fb593fbdbec240443146c770bcc8fca625c5a6aed24113e8c49cb3e1,cluster_1165,1,,uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (305).JPG,2025_12_20_IMG (305).JPG,Citrus pest,train,dfc0c26be0b2f7bdf72aa6845980562930c7d38d7a6884d80b56f0fb76d69308,cluster_1166,1,,uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (307).JPG,2025_12_20_IMG (307).JPG,Citrus pest,train,48b881ee7dc35395b154a14cb43cc813e9d656b24b5b4ab97c379186b525ea71,cluster_1167,1,,uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (308).JPG,2025_12_20_IMG (308).JPG,Citrus pest,train,274bf264ec0ebcb1cece13c1a932ffa68e95543682d9802eca452528354c806c,cluster_1168,1,,uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (309).JPG,2025_12_20_IMG (309).JPG,Citrus pest,train,3278391eed11624314c40ad99ecb87ff4fbe1bdb039d87128f88b507f55e8e52,cluster_1169,1,,weak candidate only; singleton
dataset/train/Citrus pest/2025_12_20_IMG (31).JPG,2025_12_20_IMG (31).JPG,Citrus pest,train,88f9639152c8b900f8a5f2b301492f56dea720fc93ab6b0a62537b366139041c,cluster_1170,1,,weak candidate only; singleton
dataset/train/Citrus pest/2025_12_20_IMG (310).JPG,2025_12_20_IMG (310).JPG,Citrus pest,train,107ae089faf28f9c268a9f94922ade1749daa675074b5053c3365ba9d4d4f23d,cluster_1171,1,,weak candidate only; singleton
dataset/train/Citrus pest/2025_12_20_IMG (311).JPG,2025_12_20_IMG (311).JPG,Citrus pest,train,e8f6a5d9bcda59ad0387fda0d29cc3d977e3b0e55fb320edb57f06e1a745b68c,cluster_1172,1,,uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (312).JPG,2025_12_20_IMG (312).JPG,Citrus pest,train,7644afeeac68a3234710eb94532978d353cf0bebfcf741b57a82da399b27262b,cluster_1173,1,,uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (313).JPG,2025_12_20_IMG (313).JPG,Citrus pest,train,af1499e676b6317b505a99a878d087897077dfbceb3f8d3d9cd192164252fdd6,cluster_1174,1,,uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (314).JPG,2025_12_20_IMG (314).JPG,Citrus pest,train,99b332b71361e194b951e5c9829594126489819000eda530f71c13d2bc7607a4,cluster_1175,1,,uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (316).JPG,2025_12_20_IMG (316).JPG,Citrus pest,train,08f5760fd76fadf8aa4dd9b32d90e03f461d901b830b97d1accbcc59a0a5a2a5,cluster_1176,1,sequence_0067,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (317).JPG,2025_12_20_IMG (317).JPG,Citrus pest,train,8b953eba156f3628a74604e783b89505583c306c1af0cb75bfd537aa481045a2,cluster_1177,1,,weak candidate only; singleton
dataset/train/Citrus pest/2025_12_20_IMG (319).JPG,2025_12_20_IMG (319).JPG,Citrus pest,train,1e313129e7380ee27692d7b11f61384411391d066ee89c5472c78df362022840,cluster_1178,1,,uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (322).JPG,2025_12_20_IMG (322).JPG,Citrus pest,train,be9410982c8eb40d1f8876664e2d67abb88a359625998683856aa6ac0fe9c68d,cluster_1179,1,,weak candidate only; singleton
dataset/train/Citrus pest/2025_12_20_IMG (323).JPG,2025_12_20_IMG (323).JPG,Citrus pest,train,98b4278cf32917e6c7c6702ec404f2188613f15da87fd383aaf5e427347a5a34,cluster_1180,1,,weak candidate only; singleton
dataset/train/Citrus pest/2025_12_20_IMG (324).JPG,2025_12_20_IMG (324).JPG,Citrus pest,train,884a7b8bd7b958b7efff90fecd3df9d1a8fc429aa1c8a5d7ca0970ec03785bf8,cluster_1181,1,,uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (325).JPG,2025_12_20_IMG (325).JPG,Citrus pest,train,b36b7e91ffaa71b06c874e3ee3929828a08eaaae0dc561337e628db151b305ea,cluster_1182,1,,uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (326).JPG,2025_12_20_IMG (326).JPG,Citrus pest,train,b279d71fb0ec8ca5a7d7f9fa6ca18f40b1b991c10cf03fb161c3254e69795918,cluster_1183,1,,weak candidate only; singleton
dataset/train/Citrus pest/2025_12_20_IMG (327).JPG,2025_12_20_IMG (327).JPG,Citrus pest,train,c24d60469164c018bba5fbeaf60c2370aebaf2b2a13328cd39f7efa77e3c3588,cluster_1184,1,sequence_0247,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (328).JPG,2025_12_20_IMG (328).JPG,Citrus pest,train,e2b41712539d302f6d5c4bc3f42962a158cffe002dd4a38d45493ff1763b92bc,cluster_1185,1,sequence_0247,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (329).JPG,2025_12_20_IMG (329).JPG,Citrus pest,train,04be503e7efd2f73bbd64c56d898f9501b21898a95bf6ab0b0d49afd069cd83e,cluster_1186,1,,weak candidate only; singleton
dataset/train/Citrus pest/2025_12_20_IMG (33).JPG,2025_12_20_IMG (33).JPG,Citrus pest,train,d0f0b540e1a684095de7dfc1dcf1d23bc765dc65b9017c0bf8dc19618dd6eb7c,cluster_1187,1,,weak candidate only; singleton
dataset/train/Citrus pest/2025_12_20_IMG (330).JPG,2025_12_20_IMG (330).JPG,Citrus pest,train,63c42805fab8a9c65b79ee89a9e0f3fcdeb60a7e5705c14d9d48614006eba68b,cluster_1188,1,sequence_0248,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (331).JPG,2025_12_20_IMG (331).JPG,Citrus pest,train,1cc16c8c9dedcadc5ce2adda287ced1e7d2063d65e21a9b64f93783510774261,cluster_1189,1,sequence_0248,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (332).JPG,2025_12_20_IMG (332).JPG,Citrus pest,train,185c8cff7c3c8d41f4489259622bc3ea4f0dff8ffd103903f30d6d323b9782c1,cluster_1190,1,,uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (333).JPG,2025_12_20_IMG (333).JPG,Citrus pest,train,5add6178367ca6d411062805f2dd7bbf1dc5d46f8f874b641b7a39b87daca8d1,cluster_1191,1,,uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (334).JPG,2025_12_20_IMG (334).JPG,Citrus pest,train,6cd18073f00ac3d2f200050f9de5d19aa5dea5b78e764fde5f3c2e005abf24d1,cluster_1192,1,,weak candidate only; singleton
dataset/train/Citrus pest/2025_12_20_IMG (335).JPG,2025_12_20_IMG (335).JPG,Citrus pest,train,3b2e93400c0bc70ad0f89771858ceb649da17bb21eca7ba3f1cdfb2c54be7b3b,cluster_1193,1,,uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (337).JPG,2025_12_20_IMG (337).JPG,Citrus pest,train,aadafd1047814361d6ee57f3960a7d66ad3b48e5e2067800d5a7b692a006aae8,cluster_1194,1,,uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (338).JPG,2025_12_20_IMG (338).JPG,Citrus pest,train,3d1891b37200c0b3d47d9b07d6a5dbc860a8796589c9d8b3b039fc52b157223b,cluster_1195,1,sequence_0249,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (34).JPG,2025_12_20_IMG (34).JPG,Citrus pest,train,5d54ffd54e1243cdc149ae0b4b7c8a52e46d3fae81e28dda67d0fa4bfaad2e2c,cluster_1196,1,,weak candidate only; singleton
dataset/train/Citrus pest/2025_12_20_IMG (340).JPG,2025_12_20_IMG (340).JPG,Citrus pest,train,51312db1118d89c58991ddbeb31e304c921557cfa41c9e5f76c5b3fd8ed7144e,cluster_1197,1,,uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (342).JPG,2025_12_20_IMG (342).JPG,Citrus pest,train,e7a4d1b8984f5957879856ac0b2ccfc17f7c63acf5998fc35ce3b8ed563967df,cluster_1198,1,,uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (344).JPG,2025_12_20_IMG (344).JPG,Citrus pest,train,68fc7733d901d1ea3bb89eaa090aac80cfc1b76a355c9fe9f27f0ea2a8edcf19,cluster_1199,1,,uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (345).JPG,2025_12_20_IMG (345).JPG,Citrus pest,train,2eee2b20495ecfaa7e19caa81e0fb5dbeaa0e442a718a79102e781d30f819d85,cluster_1200,1,,weak candidate only; singleton
dataset/train/Citrus pest/2025_12_20_IMG (346).JPG,2025_12_20_IMG (346).JPG,Citrus pest,train,4690b4997e471f8f55bf791a7158ee4cded5a9421e4f3469736147afadf9e6a9,cluster_1201,1,,uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (347).JPG,2025_12_20_IMG (347).JPG,Citrus pest,train,02a8bdd48bc148aa5bb9a7e65068ab11d177667f534eb951b059f401d3d2c3b6,cluster_1202,1,sequence_0250,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (348).JPG,2025_12_20_IMG (348).JPG,Citrus pest,train,ab8e05479122a4321572e258b079e5b052a322fc696467e58ac9bcf46143b07d,cluster_1203,1,sequence_0250,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (349).JPG,2025_12_20_IMG (349).JPG,Citrus pest,train,f951f75a340362d5d94e776ea633dcb7ca3eada31fd982bf9f6f46874062df3a,cluster_1204,1,sequence_0251,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (35).JPG,2025_12_20_IMG (35).JPG,Citrus pest,train,851ef300677d1ecb5a682d8601887ed7cf12bfb4b9f7ad78073d2c3a87d7c97e,cluster_1205,1,,weak candidate only; singleton
dataset/train/Citrus pest/2025_12_20_IMG (350).JPG,2025_12_20_IMG (350).JPG,Citrus pest,train,8169e673eb813a9defd58a2df4a3007b349d02bfc1cb146c02ed850e7160a6cc,cluster_1206,1,sequence_0251,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (351).JPG,2025_12_20_IMG (351).JPG,Citrus pest,train,6e98f20590776778b5a20ace08ad2513ac418e0f4274997a5356a306dcf28e79,cluster_1207,1,sequence_0251,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (352).JPG,2025_12_20_IMG (352).JPG,Citrus pest,train,ab78c3a3ae8c4075c5c837ea5a0abcdceeccb00c9159b15489418a4fc50c875f,cluster_1208,1,,weak candidate only; singleton
dataset/train/Citrus pest/2025_12_20_IMG (353).JPG,2025_12_20_IMG (353).JPG,Citrus pest,train,bfc52683dbc3131f3d2d7ba5bc993b73e25ca7cd743ca3c390afafebd62e41ba,cluster_1209,1,sequence_0252,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (354).JPG,2025_12_20_IMG (354).JPG,Citrus pest,train,fa8a59b70a97eafd2bc327a0fe28ca006a95feb47d99f662db4e7d5be4f3b668,cluster_1210,1,sequence_0252,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (358).JPG,2025_12_20_IMG (358).JPG,Citrus pest,train,788833c4ab59167956900e41d94f66995c121549d79f425ba0a402e52b5aa031,cluster_1211,1,sequence_0253,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (359).JPG,2025_12_20_IMG (359).JPG,Citrus pest,train,d7e998cc235632a8f0b4912a9df913337997d3a8081f9e4b8fbf838079c29293,cluster_1212,1,sequence_0253,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (36).JPG,2025_12_20_IMG (36).JPG,Citrus pest,train,9b1dcbd771293d8cfbd662a0322c364e7f6c0b0110a631386ba9ba7bdb730470,cluster_1213,1,,weak candidate only; singleton
dataset/train/Citrus pest/2025_12_20_IMG (361).JPG,2025_12_20_IMG (361).JPG,Citrus pest,train,3cd57092369083de432ddc0bff56e85033254f3912c7f6ce1cde7d7da50d46e2,cluster_1214,1,sequence_0254,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (362).JPG,2025_12_20_IMG (362).JPG,Citrus pest,train,86ae4fca9186ef109e722b02ce41f028a624341778b24aa5372e68605a9802cd,cluster_1215,1,sequence_0254,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (364).JPG,2025_12_20_IMG (364).JPG,Citrus pest,train,ea691bdbc7d5ff7ad1db88b09f3e55a76e85319481a3356007ba72071649d0e8,cluster_1216,1,,weak candidate only; singleton
dataset/train/Citrus pest/2025_12_20_IMG (365).JPG,2025_12_20_IMG (365).JPG,Citrus pest,train,ee77acc196e9572a9d72d44e7860f1b23273291b8752ecdcdea9e046db147eb7,cluster_1217,1,,uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (367).JPG,2025_12_20_IMG (367).JPG,Citrus pest,train,920d2d09135753c84590a0b98b01e7d874f5cbaaadca1619b5fbe5cf9991ddb1,cluster_1218,1,,uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (369).JPG,2025_12_20_IMG (369).JPG,Citrus pest,train,25ab626bfefc736595c9e936e62a01bb10b280e944f16899395c2d5006f0bfb1,cluster_1219,1,sequence_0068,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (37).JPG,2025_12_20_IMG (37).JPG,Citrus pest,train,fd3fbf5266d066449f052392f9c7d3f6bbcb4753e20ceddbed3fcefec49ec5c9,cluster_1220,1,,weak candidate only; singleton
dataset/train/Citrus pest/2025_12_20_IMG (371).JPG,2025_12_20_IMG (371).JPG,Citrus pest,train,5036e539549d15b31c5801ac4428b065606eeeabf6f56e49d93059d21d6369f0,cluster_1221,1,sequence_0255,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (372).JPG,2025_12_20_IMG (372).JPG,Citrus pest,train,fb633db865db8592e84560e0097bd0265e94b012184ed13a638d7fd8541252ca,cluster_1222,1,sequence_0255,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (374).JPG,2025_12_20_IMG (374).JPG,Citrus pest,train,4a9baad7bb16668f876b35558b63064cca84159a47849e5d47bc0733fbaaf871,cluster_1223,1,sequence_0256,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (376).JPG,2025_12_20_IMG (376).JPG,Citrus pest,train,ecf1c7b59aaea7fa69fa5c9d7092003a09f7b84f3a67bf1d5229bdafeb504307,cluster_1224,1,sequence_0257,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (378).JPG,2025_12_20_IMG (378).JPG,Citrus pest,train,61b0e6a3c3335826985153553388e78c4aa9dd0df7d78ca631b7584596a38b67,cluster_1225,1,sequence_0069,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (379).JPG,2025_12_20_IMG (379).JPG,Citrus pest,train,5ee69ca1be7b5b58800b24137a395f6be785f64b9f085f58c0d5aff47df274e3,cluster_1226,1,sequence_0069,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Citrus pest/2025_12_20_IMG (38).JPG,2025_12_20_IMG (38).JPG,Citrus pest,train,a10373c7861018a7b1955886257174ca7da8c523a2c55a9699f3c77fe397f58c,cluster_1227,1,,weak candidate only; singleton
dataset/train/Citrus pest/2025_12_20_IMG (382).JPG,2025_12_20_IMG (382).JPG,Citrus pest,train,4c9b1d5260e02573baed99afd56dec82d65dac5fbc498865cc0b3cf17e9d3bef,cluster_1228,1,,uncertain visual relationship requires review
