source_group_id,class,group_size,new_split,group_reason
source_8e99b6230b35e00298f080d8ce601e4222b94e228f9338710689747f939d39c1,Healthy leaf,1,test,singleton_no_enforced_relationship
source_8ea03114bd1db924709313ef81a61342bd596a20aad7cc0a4dc90a1b37673101,Citrus canker,1,train,singleton_no_enforced_relationship
source_8ec47fa7d2b590f22b0d76f51e60bb70354f2f374e5c02c75540700658bc74a3,Healthy leaf,1,test,singleton_no_enforced_relationship
source_8f0a0cf5b77d465fe9c89266bd6c0fb07cf0986ab456b43b1ce7197d7826e8d2,Citrus pest,1,val,singleton_no_enforced_relationship
source_8f179652d0de8cd3d4ec2616d72eb4a988cc274d1e81d0a87612e79ac04d7dd5,Citrus pest,1,train,singleton_no_enforced_relationship
source_8f73629995ea8ddcf8c5d15cbbf910f7d33dd0ca48f6edbcd7592c8802bf0cb2,Healthy leaf,1,train,singleton_no_enforced_relationship
source_8f7d24a2e513df2c6d80a15041ce5ce302d54862567c9aad8cd9820d481e66cf,Citrus pest,1,test,singleton_no_enforced_relationship
source_8f8335685cf110283f02477aa03eae9146b6b9fecd5a3224bb8b0cfd2856d243,Black spot,1,test,singleton_no_enforced_relationship
source_8fb56e8e2494315d4c443454405ae2e10d8e97224fab480f80fca53cf9d20b4d,Healthy leaf,1,test,singleton_no_enforced_relationship
source_8fc950943e7c565f9bb427761f72933382ed9ebd2ad3c1ff715dd262a50777a5,Citrus canker,1,train,singleton_no_enforced_relationship
source_8fe01b376946d92e482a6bd97b9265bd2b7e0370fa2a3e14562eb887d597275b,Citrus canker,1,train,singleton_no_enforced_relationship
source_904cf5eb36c26d489cd510557d12944f620c2e1cc6ad81facf3eb465b9a8bcca,Citrus pest,1,train,singleton_no_enforced_relationship
source_9060db7fc991b4213c826750496448a0d81a1f0b5919042c3619cccd29576a44,Black spot,1,val,singleton_no_enforced_relationship
source_907dc601e22b71b08d582e57f3f0d13a00ea42496c97824fd22cf945e3f8f2ae,Black spot,1,train,singleton_no_enforced_relationship
source_907e7bbf9b9c583519bbd3606cfec9eb41154f6cd205a6fa9a7e522b623ad98d,Healthy leaf,1,train,singleton_no_enforced_relationship
source_9098ec6cebc01583277db2abbb64c5fa44026f7f7ee0bc5ab9013b9588f0efb8,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_90dd9b0d4d6177232d9f4c6a6367426289e260d8aaa2ea875b75f76e6f7ab32b,Citrus pest,1,train,singleton_no_enforced_relationship
source_90e918f888e0d4ebdef6ffd0168547142ce3367d960dedc8d8cf666b32d11874,Healthy leaf,1,val,singleton_no_enforced_relationship
source_90f7bf00693dd3561b14db13c942f8264f2420ba37ff344a729bdeac6ec7f43e,Greening,1,train,singleton_no_enforced_relationship
source_90fd13a5a98b9a3a71f01bd75dd0bd9bdb6228a9043ef903e75f23f4e515aeb9,Citrus pest,1,train,singleton_no_enforced_relationship
source_911b4157d40bffec50507271897f0d0833331d948c393c83c58ad6a100b4e406,Citrus pest,1,train,singleton_no_enforced_relationship
source_915614273016cb420026ebe3ab4006abbc0465f88b9abccb2398ecac0ed74cb1,Citrus pest,1,train,singleton_no_enforced_relationship
source_916797b0d648017b276df087c0218efad013797ddfb82ba26def867ea5dd8a92,Citrus canker,1,train,singleton_no_enforced_relationship
source_916f8ce3b0c934480ea7a8290bf51c4be9130075d330095c930caa25cbb5f396,Black spot,1,test,singleton_no_enforced_relationship
source_9173d411d720e99b444046885981055da7cbd1befce6b9650f19a813c121a238,Citrus canker,1,test,singleton_no_enforced_relationship
source_91b098dd16e17b83935b0c8ef31068b3112273c1013b8f4e64674349f66ec06a,Citrus canker,1,train,singleton_no_enforced_relationship
source_91b182e118d66153227698e423d98970eb93fd8791b804d5428dc960d8369d5a,Black spot,1,train,singleton_no_enforced_relationship
source_91b666ec6f32a6ab48f9154162c7cf15ed04f03c69f6dad5ca4524357d51b29c,Greening,1,train,singleton_no_enforced_relationship
source_91bc54315d89ba6213431e130849ddd95af091ef14f6731153772f4544349339,Citrus canker,1,test,singleton_no_enforced_relationship
source_91bf1ecf2de89b45d2fec66c7520b4f8ff5eb11d3d89befee0ae78f0803c3580,Citrus canker,1,train,singleton_no_enforced_relationship
source_91f017f02f4ab1a42d390776690a045c93694396fa0984f1f2cdbbf432ca29fa,Citrus pest,1,train,singleton_no_enforced_relationship
source_91f66a4dc9a9ae141b04980acb5f5fcc35c79dbebda860dc49573628a4514d8e,Healthy leaf,1,test,singleton_no_enforced_relationship
source_921e23b603a60bd835e3b85f8bb14e54b58d15b64dcf6f856c8136ba299e37e0,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_9229144f182c0a5a8a1809bb4304e79d5d3bcfdfd77c9286fac62ac8e9f270ec,Black spot,1,train,singleton_no_enforced_relationship
source_923d29b6e5e3a83b185a424c174b318ca03356ef4ff97580963a628026b6d3ba,Healthy leaf,1,test,singleton_no_enforced_relationship
source_925869ae1bcc40074926fee31c907b0a949e3563a610db5bade3204a0a3d0453,Healthy leaf,1,train,singleton_no_enforced_relationship
source_9258c4a31e1854026b40f5e9a2e437069563d2ad027930954e0943a2075ea4f4,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_926028713aec796f1307838982dd75bd846102995957f2d5058d3cb17ca09e6a,Citrus canker,1,train,singleton_no_enforced_relationship
source_928b32c2906056256efa6623c3d46a8b76a87833c7f2f8bc6b0ada340fc00954,Healthy leaf,1,test,singleton_no_enforced_relationship
source_92939365b9d1fd25e263fd37ed9107b1a61fa65f7b68880a7cfeddf3749fbdee,Black spot,1,train,singleton_no_enforced_relationship
source_929b85c60dfc7547ffef6b22c1a60a8272ec2e483da6709e6c3d27e5e62bd491,Citrus pest,1,train,singleton_no_enforced_relationship
source_929f1c102b8da40c8b3744eff10479f477069731084a663914b6b5a701d0a073,Citrus pest,1,train,singleton_no_enforced_relationship
source_92dbf4db22882c0ded53dbc5bf64cec29134a0ed48ddd89fc12cb8255d6684f4,Citrus pest,1,train,singleton_no_enforced_relationship
source_92f891151cb787d8b46307261a3c12ba210c9afc8d4f744aae683671c2fb1165,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_930dc776d75ff7faa4f63cf4f218a6b3acc2101a160ab176fafb91374132e3bb,Black spot,1,test,singleton_no_enforced_relationship
source_9312b570c731f4504944a25578f52ba50bbf769399fd4584c02a56ec2980590a,Citrus canker,1,train,singleton_no_enforced_relationship
source_931e78eda45e5bebd7aa7de6afb29f982a61dd6e6d25460e4fd940cd283111ce,Black spot,1,train,singleton_no_enforced_relationship
source_933e95aed0cde01233d68b9cd2ec5129a26821ce3dd12d02c9b05cce5dbdc509,Black spot,1,val,singleton_no_enforced_relationship
source_934cb45bb7c9f15e5f70d1f3fe264ce34219f1b3e72ff5c0b8d68bfb8a216b5e,Black spot,1,train,singleton_no_enforced_relationship
source_93711b287144a08cefab60bcb955cf9f14d1de0bfb1030edd6e1c324fe929e01,Citrus pest,1,test,singleton_no_enforced_relationship
source_93a1e941c3002ec639790b3b3b16ea539c6f83db822ec334a8e2ca1a1d756949,Citrus canker,1,test,singleton_no_enforced_relationship
source_93c1cec81029299c4ed64ba99fb01ccd00ff94ee59cf7f9c1e3e1f8fe1e1d195,Black spot,1,val,singleton_no_enforced_relationship
source_93cca9123563685add11313a874712b109e4168c22b6900853171ce401f8f962,Citrus pest,1,test,singleton_no_enforced_relationship
source_94134dcc0c3a5cf1613ada5592b392376223ec8b34cfce489e418c40d368f89b,Healthy leaf,1,train,singleton_no_enforced_relationship
source_94382fec138c972ea4b74fed828598e9b7497f154e845ef01ea44051d460149d,Black spot,1,train,singleton_no_enforced_relationship
source_943cacc3dab9fd8a9acebc3f8d15f09edbd52c2d0c93085e66087032f9c88076,Greening,1,train,singleton_no_enforced_relationship
source_9447b459268b582ce48de8529cdeda4f4b19065496ac6aaed4c34cdc36f57144,Citrus canker,1,train,singleton_no_enforced_relationship
source_9448448efe1f194bbb3bd92ed5cf8e4884815168a43bbdbef8b9f353712773a9,Healthy leaf,1,train,singleton_no_enforced_relationship
source_949f0ef31e5cefd1e800024e2edd715b5867568bb3c40a461db6d08251759e3c,Healthy leaf,1,train,singleton_no_enforced_relationship
source_94ad3ebbd03212baf1c1512c0a09222da1ef72d7bab78c366b9ca54f1e4be468,Algal leaf spot,1,test,singleton_no_enforced_relationship
source_94bc19ae8e89ee939a285403f879e568e2b6c9356ef8fbe4f88717ec03a12818,Citrus canker,1,train,singleton_no_enforced_relationship
source_94fa5d25f732ec80454b0b64a5fc35409b3e319cc3f169152dbb10e79887ea6c,Black spot,1,train,singleton_no_enforced_relationship
source_94fdc00ac2500dc326e67a0908e8dbc5e7b67158b17ce7a25262ff9299b9b51e,Citrus pest,1,test,singleton_no_enforced_relationship
source_9500950fc12d822d8002f9b9687695e08d016ee02e72422191fc0f45b64202db,Greening,1,test,singleton_no_enforced_relationship
source_953485e86328fe44a507fed9d666c8d8ebca45314ca51cce68693736d94b346f,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_958fe10aff6fbae0917c0dd4775689da77f4ba89c0765f31a677f29f19ff5822,Healthy leaf,1,train,singleton_no_enforced_relationship
source_958ffc945de37dcf5065284f699b03c374a6751d4a590a07669628b97957ec31,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_95964b31d65c59db1bf3450a52d78308d2416be713b795a32d7ecc8e26cb64bc,Black spot,1,train,singleton_no_enforced_relationship
source_95a5ba4dcfd0946095201b52c0d1b14630beb1b40d32ab54bf229ac5b02a0f88,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_95b52649e281f1488e1389d84f049f1372da882beccf23282539993fec3fb13d,Citrus pest,1,train,singleton_no_enforced_relationship
source_95ca0a370c9171daea9094ae39a5e1862e39c7253c55722f76384b60dda0accd,Citrus pest,1,train,singleton_no_enforced_relationship
source_96179f4aa7aa67082c9b6dd53cbfdb3e565d8811014dd850374dbb4066e10091,Citrus canker,1,train,singleton_no_enforced_relationship
source_9648897d5fa4b96c336d5484751a2d4b1abcfae2bc06cf86a450737f6f29d5fd,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_969fa878b6dcb5236b3040867146717d2717271f2b42a57d5696f66ff592b2d8,Citrus pest,1,train,singleton_no_enforced_relationship
source_96a131b6d8be9ac7e30b524813b8353aadd585506c557e90897410f35e6a9c8d,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_96b52b8993feaa9f55c2b710e2bf7609ea5826959186f5319ec7b46477175520,Citrus canker,1,train,singleton_no_enforced_relationship
source_977567241532a6bb767ee7e4796397e409504eaae792130a02dedfbfbcd93cd6,Healthy leaf,1,val,singleton_no_enforced_relationship
source_9788755f0b6db7402bf95c88e1cff6e3532b7448f59fb242a599146e145e0397,Greening,1,test,singleton_no_enforced_relationship
source_978e18103f6dad007559b44c8230319815a8ce9709343690a3580a23d07b749b,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_97db8c55f981d8d686ad15c7efb575c69bcc0677dee91740dc44740b9ddc9f16,Greening,1,train,singleton_no_enforced_relationship
source_97e4a4cf4f302ef74485a2dac178a82fe00de237ba5519aad6aa1bb22ac423a5,Greening,1,train,singleton_no_enforced_relationship
source_97ec42366ff8b17a7da1baf1c44a2d04f25c4d20be5b6fd619918b810f29b7f0,Greening,1,train,singleton_no_enforced_relationship
source_97fcecb6fe54e36d3e3eefe6bd61d88c24032e9c9d15a099980beb75fedd7c89,Greening,1,train,singleton_no_enforced_relationship
source_98047e14d7b639b520d2797f98c41104fec18a12db3e339bfd0001f6cf27e6fb,Healthy leaf,1,train,singleton_no_enforced_relationship
source_982fd4116d07678f35dd4e1c64861e3c55ef2efdfd268f47114ed7e21fba4a3f,Citrus pest,1,train,singleton_no_enforced_relationship
source_9883c0a48a2de04a6a9a175bb35f6260182d588489596afb8a339af68fb30873,Healthy leaf,1,train,singleton_no_enforced_relationship
source_988b9cf4cf8fcfcb768edf4285bf3e68f6a32370188313eb42830582504cd68f,Algal leaf spot,1,val,singleton_no_enforced_relationship
source_988e1eef59c89e49e7238583af25147787bd3a887df2a79569e463f39f38a2de,Black spot,1,test,singleton_no_enforced_relationship
source_98ba2d7425572f4f9b069ca61bdc389a155f16f27b309b0bef235f62bcbd54e4,Healthy leaf,1,val,singleton_no_enforced_relationship
source_98d22a4019d395f27aa99cd0e201129d17420418895b6320154bdec8e9d91fcc,Greening,1,val,singleton_no_enforced_relationship
source_98d982d34fa344caacf989864c1e1381740cb04b84ebcda8f567c0e7d0b7bbc3,Greening,1,train,singleton_no_enforced_relationship
source_98e5a0172707cc5b1ecd9dcd63ab6e7f393db15ec76b02d6feb1e74e246bb0ce,Black spot,1,train,singleton_no_enforced_relationship
source_98e6036a3036a0c7d8356fe69a22612725662a1377930e388c2d7be6b1df05f1,Healthy leaf,1,train,singleton_no_enforced_relationship
source_98f221ecf7bd2a447ebd02f6377d06edebb3a69b0f7ebf7e841293236ad67299,Citrus canker,1,train,singleton_no_enforced_relationship
source_998ce89445f563f7bbc0af96e18d2aac15a8d54e616aa997e8218b0f49f70c1c,Citrus pest,1,test,singleton_no_enforced_relationship
source_99bb6c7238848596371174a659d7d9552b07c22d577d770d2278ecb972f97437,Citrus pest,1,train,singleton_no_enforced_relationship
source_99bf5ec7d3b0ed6c94b9f7a9ea2d2e63937d53937ce9632f821b28c73691f38e,Citrus pest,1,train,singleton_no_enforced_relationship
source_99c271d193a3e3166eaa76eed1950f5d6c25c0a8d8f86cb0002b367ecd2defbe,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_99d5e6dee67a4ef198c0287f5f0a0ccda5ec6132c17c2cccfe6c88e8ef7e83d4,Greening,1,train,singleton_no_enforced_relationship
source_99ee6f30977f2c1f7c6d06c2a679a202273887712be4c940c6fd2747edb8efd8,Citrus pest,1,train,singleton_no_enforced_relationship
source_9a1e73f17b1a6ebc0ff8bd72a083dd32b55219a0d422623a12341d420369f36f,Greening,1,train,singleton_no_enforced_relationship
source_9a3036050dd3203309fcc4227251f023d1facda7aed0416c938c8470f1de28b0,Black spot,1,train,singleton_no_enforced_relationship
source_9a386fa20f832dc42b4d1cfa5d4611da9d672518b7f7b55bb94dc41412955aa6,Citrus canker,1,train,singleton_no_enforced_relationship
source_9a4505731f769079473defd53ddb039cbc641a723fc9e6a4ac2bcd310e7a6ebb,Healthy leaf,1,test,singleton_no_enforced_relationship
source_9a4c6808f60fcbde9afbbb76fc4fea7112e1dc5e7168bc2468ffcb366d1741c8,Citrus canker,1,train,singleton_no_enforced_relationship
source_9ac7f6135d31e0d79edc8d2293b6dbcb36d158d833e87cac9a06256d2146e11d,Greening,1,train,singleton_no_enforced_relationship
source_9ae130a4e882b5c356c47f02c6208e610dc20f0ee9d4bdca76f71bbea9f8db06,Citrus pest,1,test,singleton_no_enforced_relationship
source_9af7a4a80eb90309c4d5fcf6bb9f8954d231a6a1e54629f6d2cfb011447038e7,Black spot,1,train,singleton_no_enforced_relationship
source_9afd9535f309ef9983bce3dcc5e2fc4b4f7e74052fac9f939d367375cbf47b9b,Healthy leaf,1,train,singleton_no_enforced_relationship
source_9b136db7dafea0c4f55ffe4a60971271d01e468cfb19b0480ffe5264afa7af67,Citrus canker,1,train,singleton_no_enforced_relationship
source_9b285691357cb2d01a2c5bd97c334c3231d51a2c41ad8c3f3106a2c3b9d15bbf,Healthy leaf,1,train,singleton_no_enforced_relationship
source_9b4b0f5b6ae1918554663588752e9a603f18f5cf0a155ed51cf89f318be41949,Citrus pest,1,train,singleton_no_enforced_relationship
source_9b5e5e37795f4c8fa55b80dad3c05391efce5a2a9b5951dfec61f5044bb53368,Citrus pest,1,val,singleton_no_enforced_relationship
source_9b7bbcd20cefb6da8b81577b21e5b5710515f6a32f0e1e361dfb1fbb1158fa68,Citrus pest,2,train,human_SAME_SOURCE
source_9b8a909413fb081bd976ad8faf113e67f705300a489ba7144c9dca307034b276,Greening,1,train,singleton_no_enforced_relationship
source_9bbe23058bd33bfd3e324e67f451003753682d634cd700b3934a7bf29fbd322f,Citrus canker,1,test,singleton_no_enforced_relationship
source_9bdf60b1c4fcba7001bfc495db66f91f63cf24191f2152201b74d59c9cfbf289,Citrus pest,1,val,singleton_no_enforced_relationship
source_9bff55ff4a955f0eb101bce13ea30b4e2e9fc9e33893ee35eb1a4ddf7ccb40ba,Greening,1,train,singleton_no_enforced_relationship
source_9c08557d7b0e7364c929d5855a7b2db54abe1461e12d09bffecad213d8757786,Citrus canker,1,train,singleton_no_enforced_relationship
source_9c323f4d9be2fc16b17ad93d73df3a3e97df1057391840636bd1f57880cc8742,Black spot,1,train,singleton_no_enforced_relationship
source_9c442653fe7f5d5791564ee0b45987ee9fdda724566f73ba71177f1b943d161f,Healthy leaf,1,train,singleton_no_enforced_relationship
source_9c48a6ab295c44b880963f6e9d6475f37060da58485c5ceb097fcc37f397ecc4,Black spot,1,train,singleton_no_enforced_relationship
source_9c4a103a6523d180f734fc658a0c7e73ccd9751a5dbaa5c8f42c58616bd2da26,Greening,1,train,singleton_no_enforced_relationship
source_9c66efec7da5b383aada6a2c4995f613102ec9cfb85bad7030d94b7c61c24ab5,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_9c8609bbb17a1faf0585745ed6aed3d58e2531ff478192b65588f379b045fca7,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_9ce2dcab4750e3d747660aa8568ec55abbdeb3afcbf7194b3da1058a7bf28c33,Algal leaf spot,1,test,singleton_no_enforced_relationship
source_9ce7501f510e4dd17f50982283e2c2e3660b025cbef27e03e182dde0877c9880,Black spot,1,train,singleton_no_enforced_relationship
source_9d9a44ef1c3aff85db8888b454dbbb2c89396a5e46649f6dd548b9268989f1ef,Black spot,1,train,singleton_no_enforced_relationship
source_9d9b05931567c79dac94f369aee81825c3ab2734d54e45d59f87825d90317565,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_9dac9ab130dd340cbed2b511bbba565c9b741ea0181db0155e5426756935112b,Citrus canker,1,train,singleton_no_enforced_relationship
source_9dc07a48511bef92deef3cb5628a424522a0c6ed02dee96584d2e2316a350373,Algal leaf spot,1,test,singleton_no_enforced_relationship
source_9df4175d8201af70c3c4505d7638037cf06b7db235e6155d7c6a95510551e4a7,Black spot,1,train,singleton_no_enforced_relationship
source_9e21d659d5b16abe6a06dd159eed9ce709ac5e03fbd65c38adb3e15feeb874f4,Greening,1,train,singleton_no_enforced_relationship
source_9e4b5058af45aa1d60e49d1230355dca7d66e4dc79d73a6e8bb2bd467d646d53,Black spot,1,train,singleton_no_enforced_relationship
source_9e50e6fb6d57920570de342af367dd31cfdb7d3e1af4bbef283ffc1f6042d2e7,Citrus canker,1,val,singleton_no_enforced_relationship
source_9e7bac1bca40ac95c303c0d1d8565a0eb02665897992d51683122b8790d48a28,Healthy leaf,1,train,singleton_no_enforced_relationship
source_9e83178fd2b8142ab85cdeede99c384ca803dcef4a4eb708b64ccf28fe652222,Citrus pest,1,train,singleton_no_enforced_relationship
source_9e84d0b3262c1090d3413f8a5646e600d20b15d82c1e3635124d496884b82be7,Citrus pest,1,train,singleton_no_enforced_relationship
source_9e9098254c2e81a920a83ea9a118e90880a72f93dc793ff1a3f47d217d802dd9,Healthy leaf,1,test,singleton_no_enforced_relationship
source_9ea8d7f390e796269fa5025b272a38b4bdc7c78113a4a089c5d60756e3df36e2,Citrus canker,1,train,singleton_no_enforced_relationship
source_9eba0c310ef1bb8435a381130e342df3f3d2125c78df5ef6a218b5833c7a5a5c,Citrus canker,1,test,singleton_no_enforced_relationship
source_9efe73a8181e5db0d103658234c24f8e8a1b23e29d76018d32bce449ccf1df0d,Healthy leaf,1,train,singleton_no_enforced_relationship
source_9f13e40e954332caacc588480ddecaa043a0daa1854c486723af3381a6dbfcd8,Greening,1,train,singleton_no_enforced_relationship
source_9f2656580fb46dec9c5731eeb145ef392b42ef381cac29d61c2db4b543e3d0ca,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_9f8428736efec73da6862376a7a55e0ab4c6187ec54bc49ac930803f651750d2,Algal leaf spot,2,train,human_SAME_SOURCE
source_a077eb134c57d003d7ccfeb528e30b5c1d3d7afef3ffc4d154a1c70350e8b377,Citrus pest,1,train,singleton_no_enforced_relationship
source_a0a2dbf67a3b6fd0e483f282954a3b7777a971818f45356f0d7c50ae7a3659b9,Citrus canker,1,test,singleton_no_enforced_relationship
source_a0bd70af72301664f7389fcc83a49213e34416f84fa52659e0a1b9fef8e831b8,Black spot,1,train,singleton_no_enforced_relationship
source_a0cad90b2b1e5231416fd1ffe0022dd6ed9fc42f0a71450230de08429d9f855b,Citrus pest,1,train,singleton_no_enforced_relationship
source_a0ddd9be0f50e1292603aa6dc5e69489cc806b39b4f449bb7434cd36ce0d37b5,Citrus pest,1,train,singleton_no_enforced_relationship
source_a0e96a24b02002a0b87d950de7875293a1f6d812c033213011ec733fce97ba1c,Black spot,1,train,singleton_no_enforced_relationship
source_a0ee5a527937a7dac6231975c7a8ebed359ae0cf791c7750c7647dd53320b999,Citrus pest,1,val,singleton_no_enforced_relationship
source_a1051d933ea80f3dd39afdc3aef0cf7ff71ec52f80e8affd3b0d193969a98cef,Citrus canker,1,train,singleton_no_enforced_relationship
source_a141711caa7dcee9c0108a80bb70c7fbe8142dadb98f3c4a80fdb9b1e7256b1b,Citrus pest,1,train,singleton_no_enforced_relationship
