filepath_a,filepath_b,sources,is_audit_near_candidate,is_filename_neighbor,existing_dhash_distance,dhash_distance,phash_a,phash_b,phash_distance,normalized_pixel_mae,color_histogram_intersection,category,category_label,review_status,filename_a,class_a,split_a,sha256_a,filename_b,class_b,split_b,sha256_b,cross_split,split_combination,class_comparison,same_class_date,filename_number_gap,saved_decision,new_split_a,new_split_b
dataset/train/Citrus canker/2025_12_21_IMG (403).JPG,dataset/val/Citrus canker/2025_12_21_IMG (404).JPG,audit_near_candidate|filename_neighbor,True,True,3.0,3,3f97c068cd65b062,3f9fd0488d65b062,4,0.0187148954719305,0.9729817708333334,C,probable near duplicate,requires human verification,2025_12_21_IMG (403).JPG,Citrus canker,train,7fd2ca5003042b8b1d5e3e4cc074e9d07e34228bc974c5877d735685f818690e,2025_12_21_IMG (404).JPG,Citrus canker,val,d62b37f626c7a4fab29d970181f7a38d1fc23c166ee1ef468fda1967d0ab58e2,True,train-val,Citrus canker,True,1.0,,test,train
dataset/train/Citrus canker/2025_12_21_IMG (408).JPG,dataset/train/Citrus canker/2025_12_21_IMG (409).JPG,filename_neighbor,False,True,,4,6ac4942e5fe4ac92,6a94807e5fe0a897,10,0.0112480213865637,0.9680989583333334,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (408).JPG,Citrus canker,train,bd9f5da541d8ca09e5f00fc8f9950bac13e071bbd4d179562059d2f7360b9a00,2025_12_21_IMG (409).JPG,Citrus canker,train,1ce367e916d7ca69c8e9db061cb949aacba08714d178be08fc0758a020580513,False,train,Citrus canker,True,1.0,,test,train
dataset/train/Citrus canker/2025_12_21_IMG (422).JPG,dataset/val/Citrus canker/2025_12_21_IMG (421).JPG,audit_near_candidate|filename_neighbor,True,True,4.0,4,3fbf90588f458c44,3f97d0588f458c46,4,0.0238137617707252,0.9521484375,C,probable near duplicate,requires human verification,2025_12_21_IMG (422).JPG,Citrus canker,train,97086733f4da773e4693d67f18dc68edf733bd1ce8c3271e92edec38f28d8beb,2025_12_21_IMG (421).JPG,Citrus canker,val,2a496a30065360ec436ea464fcf7ffd41e96e0941f3c5f921074733b9fce251b,True,train-val,Citrus canker,True,1.0,,test,val
dataset/train/Citrus canker/2025_12_21_IMG (425).JPG,dataset/train/Citrus canker/2025_12_21_IMG (426).JPG,filename_neighbor,False,True,,5,2a95d0deca70b570,2a85d0dfca60f570,4,0.0283783972263336,0.9668782552083334,C,probable near duplicate,requires human verification,2025_12_21_IMG (425).JPG,Citrus canker,train,beb6fe134a4ba34cdfba1e7e97e7a9554745fdad1a31dda39d086a85498c43ba,2025_12_21_IMG (426).JPG,Citrus canker,train,9d705ef05ffd89f69cc3b3896822f7a3e559a6ca2edcfe6d113455c79cec1b1a,False,train,Citrus canker,True,1.0,,train,val
dataset/train/Citrus canker/2025_12_21_IMG (433).JPG,dataset/val/Citrus canker/2025_12_21_IMG (434).JPG,audit_near_candidate|filename_neighbor,True,True,4.0,4,2a95d46ac965371a,2a95d66ae574161a,8,0.02475649677217,0.970947265625,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (433).JPG,Citrus canker,train,9bb143d48f1abfcadae64ad506f98c8f5acb48f0cfd57818644e66547b060a39,2025_12_21_IMG (434).JPG,Citrus canker,val,237c4d5f8d09800ccd317623828f3b09435960c4073b8ff4b975ee97bf5c4486,True,train-val,Citrus canker,True,1.0,,train,test
dataset/train/Citrus canker/2025_12_21_IMG (442).JPG,dataset/train/Citrus canker/2025_12_21_IMG (443).JPG,filename_neighbor,False,True,,3,2d9292cbcb6d8c2c,2d9292cbcb6d8c2c,0,0.0122507540509104,0.9597981770833334,C,probable near duplicate,requires human verification,2025_12_21_IMG (442).JPG,Citrus canker,train,cabcccec1baa1415763bec40ed3845bc1986ecd9175301ab4ebb8a69fcb54add,2025_12_21_IMG (443).JPG,Citrus canker,train,386099db7ea30f69ed50e36adc2ba5767e23cac125ee0283a1614ec703eec475,False,train,Citrus canker,True,1.0,,test,train
dataset/train/Citrus canker/2025_12_21_IMG (445).JPG,dataset/train/Citrus canker/2025_12_21_IMG (446).JPG,filename_neighbor,False,True,,7,2aea95e592859996,2ada95e992859996,4,0.0381248705089092,0.9500325520833334,C,probable near duplicate,requires human verification,2025_12_21_IMG (445).JPG,Citrus canker,train,c85a0fa3a1d92c477e76235cee533a761983a8623f56fc339604271e88858bbf,2025_12_21_IMG (446).JPG,Citrus canker,train,d4847caa26b750dd07d1f6a5ea893f1a21f985206a8f163faedde161dfed0079,False,train,Citrus canker,True,1.0,,val,test
dataset/train/Citrus canker/2025_12_21_IMG (446).JPG,dataset/train/Citrus canker/2025_12_21_IMG (447).JPG,filename_neighbor,False,True,,3,2ada95e992859996,2ada95e992859996,0,0.0225589126348495,0.9510904947916666,C,probable near duplicate,requires human verification,2025_12_21_IMG (446).JPG,Citrus canker,train,d4847caa26b750dd07d1f6a5ea893f1a21f985206a8f163faedde161dfed0079,2025_12_21_IMG (447).JPG,Citrus canker,train,035f01d95b5e791da07bb6f67fae45de9d015193dc5d65cc6634c2a03fe18c46,False,train,Citrus canker,True,1.0,,test,train
dataset/train/Citrus canker/2025_12_21_IMG (449).JPG,dataset/train/Citrus canker/2025_12_21_IMG (450).JPG,filename_neighbor,False,True,,1,2a95957a4aa53d16,2a95957a4aa53596,2,0.017137074843049,0.963623046875,C,probable near duplicate,requires human verification,2025_12_21_IMG (449).JPG,Citrus canker,train,7d914472a1dd41f012a7453050439fe808e20e85b7c8b19177f71e237dc068a8,2025_12_21_IMG (450).JPG,Citrus canker,train,0b11f445afe86b98d978a49b34fff2b6ba479f382e01bcacb4fa3a6edcd3e01b,False,train,Citrus canker,True,1.0,,train,val
dataset/train/Citrus canker/2025_12_21_IMG (458).JPG,dataset/train/Citrus canker/2025_12_21_IMG (459).JPG,filename_neighbor,False,True,,0,2a35d5dacb488dc4,2a15d5dacb488de4,2,0.024730646982789,0.96337890625,C,probable near duplicate,requires human verification,2025_12_21_IMG (458).JPG,Citrus canker,train,cc4bb5a9e56fbe88111fa69e9a439dd4c747964da7f09dec474722c7461b315f,2025_12_21_IMG (459).JPG,Citrus canker,train,1566cf5ca292b779463ad88b18a6bfee02c8ebba10f08d5ddd6e970f9f894580,False,train,Citrus canker,True,1.0,,val,train
dataset/train/Citrus canker/2025_12_21_IMG (458).JPG,dataset/val/Citrus canker/2025_12_21_IMG (457).JPG,audit_near_candidate|filename_neighbor,True,True,3.0,3,2a35d5dacb488dc4,2a3795da9a498dc4,6,0.0224437024444341,0.93798828125,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (458).JPG,Citrus canker,train,cc4bb5a9e56fbe88111fa69e9a439dd4c747964da7f09dec474722c7461b315f,2025_12_21_IMG (457).JPG,Citrus canker,val,811b9df7b3d1e28128b73703d2e1797213478f46da8a1676a8121d688fcd8298,True,train-val,Citrus canker,True,1.0,,val,train
dataset/train/Citrus canker/2025_12_21_IMG (463).JPG,dataset/val/Citrus canker/2025_12_21_IMG (462).JPG,audit_near_candidate|filename_neighbor,True,True,5.0,5,2a95f5dac288cb25,2a94f5dac2c9cb05,4,0.0377479679882526,0.92578125,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (463).JPG,Citrus canker,train,43a8c2e799c9f0ebf8ef80984069642f9d39bb987831961ce1d38876b3f2074d,2025_12_21_IMG (462).JPG,Citrus canker,val,f3a7bcafaca1bfa91f65e2ba4a88794bf3aa81e1b552b2a4ee1e0b95618e41a7,True,train-val,Citrus canker,True,1.0,,val,train
dataset/train/Citrus canker/2025_12_21_IMG (465).JPG,dataset/train/Citrus canker/2025_12_21_IMG (466).JPG,filename_neighbor,False,True,,1,3991938bc20dcf6c,3991939b8309cf6c,4,0.0155343646183609,0.9501139322916666,C,probable near duplicate,requires human verification,2025_12_21_IMG (465).JPG,Citrus canker,train,7511da57a2e7a30ba9740fdea2d0a09a9d8327e8f55c7d4ff21ac76f834bb346,2025_12_21_IMG (466).JPG,Citrus canker,train,818419dd0b35389fea79ac87b4670f5f5a8d060bea99965d06d3c5865c3b4865,False,train,Citrus canker,True,1.0,,train,val
dataset/train/Citrus canker/2025_12_21_IMG (468).JPG,dataset/train/Citrus canker/2025_12_21_IMG (469).JPG,filename_neighbor,False,True,,3,2d36c0f296c1da4b,2d36c0f297839a4b,4,0.0165102891623973,0.9630533854166666,C,probable near duplicate,requires human verification,2025_12_21_IMG (468).JPG,Citrus canker,train,c99b0d1fab4c97e7bd401401ed33db8b987ba1a22c9db028b263edb3d5171fe0,2025_12_21_IMG (469).JPG,Citrus canker,train,954337d111f3732912ac00dc388f1d2167dd155e9ca7431f367635043e07d285,False,train,Citrus canker,True,1.0,,val,train
dataset/train/Citrus canker/2025_12_21_IMG (470).JPG,dataset/train/Citrus canker/2025_12_21_IMG (471).JPG,filename_neighbor,False,True,,0,2ac095b7c83ae12f,2ae095b5c93ae02f,4,0.004521548282355,0.9828287760416666,C,probable near duplicate,requires human verification,2025_12_21_IMG (470).JPG,Citrus canker,train,0c7a631199f64db46cbca14e1347965660f9032667f71564c9f3c4d11bbadc40,2025_12_21_IMG (471).JPG,Citrus canker,train,6befd1b49763632ded2265c33780950406938c17d6a86a5f20888219cbfa1808,False,train,Citrus canker,True,1.0,,train,val
dataset/train/Citrus canker/2025_12_21_IMG (472).JPG,dataset/train/Citrus canker/2025_12_21_IMG (473).JPG,filename_neighbor,False,True,,6,2ad5d56a0bad32d0,2ad5d54a0bad2ed0,4,0.0357431471347808,0.9273274739583334,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (472).JPG,Citrus canker,train,94513dbf577faadf43d0a8d06c693888dd255ce71d0df0d7fd2ddd63ae9b860b,2025_12_21_IMG (473).JPG,Citrus canker,train,b49e36174b280038f1af703d1573b3c375028c568dc9f08510d26f36bed89ad6,False,train,Citrus canker,True,1.0,,val,train
dataset/train/Citrus canker/2025_12_21_IMG (473).JPG,dataset/train/Citrus canker/2025_12_21_IMG (474).JPG,filename_neighbor,False,True,,3,2ad5d54a0bad2ed0,2ad5d56a0aad2ed0,2,0.0089336326345801,0.964111328125,C,probable near duplicate,requires human verification,2025_12_21_IMG (473).JPG,Citrus canker,train,b49e36174b280038f1af703d1573b3c375028c568dc9f08510d26f36bed89ad6,2025_12_21_IMG (474).JPG,Citrus canker,train,511b4ad88da15b528972bbc83e1f8e81e63772c620fd40c38fc1330b81cdda2f,False,train,Citrus canker,True,1.0,,train,test
dataset/train/Citrus canker/2025_12_21_IMG (477).JPG,dataset/train/Citrus canker/2025_12_21_IMG (478).JPG,filename_neighbor,False,True,,7,2aca9435f932654b,2aca9535da32654b,4,0.0248152185231447,0.9642740885416666,C,probable near duplicate,requires human verification,2025_12_21_IMG (477).JPG,Citrus canker,train,a0016138064ec15926823f2172f86d2b8ed735deac9113effab3ef2b294755ad,2025_12_21_IMG (478).JPG,Citrus canker,train,c8d2426a9df97f93cdc2814374e951c50033fe7f8c7bf2a12a7550f196449b42,False,train,Citrus canker,True,1.0,,train,val
dataset/train/Citrus canker/2025_12_21_IMG (482).JPG,dataset/train/Citrus canker/2025_12_21_IMG (483).JPG,filename_neighbor,False,True,,8,2996c3499d678c66,2994c3499c6f8c6e,4,0.0176907796412706,0.9156901041666666,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (482).JPG,Citrus canker,train,ba64cef7b37418a3568abce176b884fb946a84f87ccc15e49391783e6bf3d416,2025_12_21_IMG (483).JPG,Citrus canker,train,cda576c0d8a7363eb201fc4aeb02e2ef135baf3311d76a586f41f5ecf8f48c17,False,train,Citrus canker,True,1.0,,test,train
dataset/train/Citrus canker/2025_12_21_IMG (486).JPG,dataset/val/Citrus canker/2025_12_21_IMG (487).JPG,audit_near_candidate|filename_neighbor,True,True,0.0,0,362cd2b2c983cdc3,36ccd392cb03cd43,8,0.0281984005123376,0.9650065104166666,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (486).JPG,Citrus canker,train,e280f27bb071b0dd5ea89353896bb4f441823bc8b887de40e7a92879f17a954a,2025_12_21_IMG (487).JPG,Citrus canker,val,336a5d5d0980ffba53647555405cf37a5bbb4c5fe10004586c281e71bf6c225d,True,train-val,Citrus canker,True,1.0,,test,train
dataset/train/Citrus canker/2025_12_21_IMG (498).JPG,dataset/train/Citrus canker/2025_12_21_IMG (499).JPG,filename_neighbor,False,True,,3,7895955c6171c754,6985875c61638f74,10,0.0262449588626623,0.92529296875,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (498).JPG,Citrus canker,train,ba1733ff6a03e15a943992f50c657be19759dc255774e89e3b053b2420aa3e30,2025_12_21_IMG (499).JPG,Citrus canker,train,5f7362673867173789ab5fcbd4e6031c928340bcd5b2c1204193f8c5802cd7c2,False,train,Citrus canker,True,1.0,,test,train
dataset/train/Citrus canker/2025_12_21_IMG (508).JPG,dataset/val/Citrus canker/2025_12_21_IMG (391).JPG,audit_near_candidate,True,False,5.0,5,6be0878d9c8c989d,6ae2c7ad9cc4cc84,12,0.0387538932263851,0.946533203125,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (508).JPG,Citrus canker,train,80d0bb520e4f2d1c92325ca35e4c81056639c262d48d060dbf52b9cc90e7a26d,2025_12_21_IMG (391).JPG,Citrus canker,val,dbf35decfa3aaa24496233eff2a8643bd84884234fea1c4dbaeaedfb2d7f2548,True,train-val,Citrus canker,True,117.0,,train,val
dataset/train/Citrus canker/2025_12_21_IMG (518).JPG,dataset/val/Citrus canker/2025_12_21_IMG (519).JPG,audit_near_candidate|filename_neighbor,True,True,3.0,3,34e3c38ecd2ccc2c,34e3c38ecd2ccc2c,0,0.011946614831686,0.9698079427083334,C,probable near duplicate,requires human verification,2025_12_21_IMG (518).JPG,Citrus canker,train,4ba8a9831f4d068226271470d607b8b3cc875cec9ee308cda103236c69adf70c,2025_12_21_IMG (519).JPG,Citrus canker,val,67061638530c777f7d8db11f691e977156be1bb5c69db5c510dbb51944e4e1cb,True,train-val,Citrus canker,True,1.0,,train,test
dataset/train/Citrus canker/2025_12_21_IMG (518).JPG,dataset/val/Citrus canker/2025_12_21_IMG (520).JPG,audit_near_candidate,True,False,3.0,3,34e3c38ecd2ccc2c,34e3c38ccd6ccc2c,2,0.0169021915644407,0.9672037760416666,C,probable near duplicate,requires human verification,2025_12_21_IMG (518).JPG,Citrus canker,train,4ba8a9831f4d068226271470d607b8b3cc875cec9ee308cda103236c69adf70c,2025_12_21_IMG (520).JPG,Citrus canker,val,8aa0a459a1e46a80438cf7735acc7406bcc57a58cbaae99e94b3f912976268f5,True,train-val,Citrus canker,True,2.0,,train,test
dataset/train/Citrus canker/2025_12_21_IMG (523).JPG,dataset/train/Citrus canker/2025_12_21_IMG (524).JPG,filename_neighbor,False,True,,3,3c739292cb49874d,3c73929acb49874c,2,0.0226635914295911,0.974609375,C,probable near duplicate,requires human verification,2025_12_21_IMG (523).JPG,Citrus canker,train,e7fd7b52d0a656a4cc52324f86e33348df1577c492a0bf399c4be85fe3605448,2025_12_21_IMG (524).JPG,Citrus canker,train,e1aa21ddde5fb5c23d75f8a0f21cc9743e09eeae90df3e3c47cd3c5ec05bd87a,False,train,Citrus canker,True,1.0,,val,train
dataset/train/Citrus canker/2025_12_21_IMG (525).JPG,dataset/val/Citrus canker/2025_12_21_IMG (526).JPG,audit_near_candidate|filename_neighbor,True,True,5.0,5,20e79792cec9cc49,30e39792cbc9cc4c,6,0.0338481031358242,0.95849609375,C,probable near duplicate,requires human verification,2025_12_21_IMG (525).JPG,Citrus canker,train,48eb06c025eb9a8c63a8a158c556da8003b41ef1698b642c497a7846533fccc4,2025_12_21_IMG (526).JPG,Citrus canker,val,bcdbc4587e5c24734aad0457391f496a31413ad37b30bf0a5737301b82382fe0,True,train-val,Citrus canker,True,1.0,,train,val
dataset/train/Citrus canker/2025_12_21_IMG (530).JPG,dataset/val/Citrus canker/2025_12_21_IMG (531).JPG,audit_near_candidate|filename_neighbor,True,True,1.0,1,2f48d025cf1af439,2f68d025cd1af619,4,0.0157418046146631,0.9222819010416666,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (530).JPG,Citrus canker,train,51d38c97b05648744e8c791462b40c8f4167c4189559109360fc4a6eaf8c09dc,2025_12_21_IMG (531).JPG,Citrus canker,val,457a82c9c4b77d0c941a1dda7d0a92ff663098a7bf6bacd7e886a76240a90d90,True,train-val,Citrus canker,True,1.0,,val,test
dataset/train/Citrus canker/2025_12_21_IMG (535).JPG,dataset/train/Citrus canker/2025_12_21_IMG (536).JPG,filename_neighbor,False,True,,1,2ae8d095af9a30e5,2aeac095af9a30e5,2,0.0122931981459259,0.9540201822916666,C,probable near duplicate,requires human verification,2025_12_21_IMG (535).JPG,Citrus canker,train,9c302790f6b204dc269f36051f42300130112d25141daaa47cf8d82f32359b73,2025_12_21_IMG (536).JPG,Citrus canker,train,5c49041ea65ce292dc2f0bab92b95ee88a2ab878789fd68acba5a724be740aa3,False,train,Citrus canker,True,1.0,,train,val
dataset/train/Citrus canker/2025_12_21_IMG (538).JPG,dataset/train/Citrus canker/2025_12_21_IMG (539).JPG,filename_neighbor,False,True,,4,3a3e95c16f4f0720,3a3e91c16b5f0f20,4,0.0189695674926042,0.924072265625,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (538).JPG,Citrus canker,train,7333c3aecaccf481a4e3b01c7eb6ce98622783bc0b724f9325519c0cebe73edb,2025_12_21_IMG (539).JPG,Citrus canker,train,6ee10b38a0e9dd109216ee41b0c933d389e747f936129f140fb0f890409a0072,False,train,Citrus canker,True,1.0,,train,test
dataset/train/Citrus canker/2025_12_21_IMG (540).JPG,dataset/train/Citrus canker/2025_12_21_IMG (541).JPG,filename_neighbor,False,True,,5,34e7c296cb588c69,34e7d29ecb188c2c,6,0.0215941574424505,0.9689127604166666,C,probable near duplicate,requires human verification,2025_12_21_IMG (540).JPG,Citrus canker,train,25dacff3c34cba542ff8f73efb29b38898593f4e818869ff9aaf0e8323450dd6,2025_12_21_IMG (541).JPG,Citrus canker,train,e6d1446d60ccd464ca18308fd841d4bfd8e88fb7c7e37977b330cd1d832ab9c3,False,train,Citrus canker,True,1.0,,test,train
dataset/train/Citrus canker/2025_12_21_IMG (544).JPG,dataset/val/Citrus canker/2025_12_21_IMG (545).JPG,audit_near_candidate|filename_neighbor,True,True,0.0,0,2fc2b425921e9a7c,2fc2b425921e9a7c,0,0.0153588391840457,0.9708658854166666,C,probable near duplicate,requires human verification,2025_12_21_IMG (544).JPG,Citrus canker,train,4f149c8b18af8ba6d8269db126807f4ce90625dd3af6b0b5f88f1bdea86f9a4b,2025_12_21_IMG (545).JPG,Citrus canker,val,e0ff2253b128741f9a25a5d211351b66d4dc299259603d2e2ef39f5b04ac6ef9,True,train-val,Citrus canker,True,1.0,,val,train
dataset/train/Citrus canker/2025_12_21_IMG (566).JPG,dataset/val/Citrus canker/2025_12_21_IMG (565).JPG,filename_neighbor,False,True,,10,6c4d969992b69392,646d929d9b169b12,10,0.0394850373268127,0.9596354166666666,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (566).JPG,Citrus canker,train,65661e96a16860f4b8788e909687c086ecf0417f344642beef1e8b4e64e3618a,2025_12_21_IMG (565).JPG,Citrus canker,val,ddb1910241ac7129e5d7dbd896c2d9a19c26a93fc819a38b26139cf163d20055,True,train-val,Citrus canker,True,1.0,,train,val
dataset/train/Citrus canker/2025_12_21_IMG (570).JPG,dataset/train/Citrus canker/2025_12_21_IMG (571).JPG,filename_neighbor,False,True,,2,21cc93349ed2c9c7,21cc93349ad2d9c7,2,0.0128382863476872,0.818359375,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (570).JPG,Citrus canker,train,55ebb47d1da9d860d6e793871e9180d90a4eca614a2b01711d66f3eecf1f485f,2025_12_21_IMG (571).JPG,Citrus canker,train,32156b7aca8c86fe643391d67b42b0baacaa020d86332e5817d67903e1f3e8f0,False,train,Citrus canker,True,1.0,,train,val
dataset/train/Citrus pest/2025_12_20_IMG (194).JPG,dataset/val/Citrus pest/2025_12_20_IMG (196).JPG,audit_near_candidate,True,False,1.0,1,2f96d0602d17f2d8,2f96d0e02d16f2d8,2,0.0129656223580241,0.90625,D,visually similar but uncertain,requires human verification,2025_12_20_IMG (194).JPG,Citrus pest,train,8bc4f7e480ccdf40adae648a408b479b0cd72ba9ad4554005c50bac8201a8f68,2025_12_20_IMG (196).JPG,Citrus pest,val,2cbbba0bb5f887a520924e49ce4cf95e2e16b0fe17e0f6ae645a91cb652b4ff4,True,train-val,Citrus pest,True,2.0,,val,test
dataset/train/Citrus pest/2025_12_20_IMG (195).JPG,dataset/val/Citrus pest/2025_12_20_IMG (196).JPG,audit_near_candidate|filename_neighbor,True,True,1.0,1,2f96d0e02d16f2d8,2f96d0e02d16f2d8,0,0.0100573161616921,0.877197265625,D,visually similar but uncertain,requires human verification,2025_12_20_IMG (195).JPG,Citrus pest,train,5d4677b0e6f350020ff079ffb6208aa2d4d3068eb75ea8faf611333c98987331,2025_12_20_IMG (196).JPG,Citrus pest,val,2cbbba0bb5f887a520924e49ce4cf95e2e16b0fe17e0f6ae645a91cb652b4ff4,True,train-val,Citrus pest,True,1.0,,val,test
dataset/train/Citrus pest/2025_12_20_IMG (201).JPG,dataset/train/Citrus pest/2025_12_20_IMG (202).JPG,filename_neighbor,False,True,,1,3be29095cd19f039,3be29095dd19e431,4,0.0140162259340286,0.9696451822916666,C,probable near duplicate,requires human verification,2025_12_20_IMG (201).JPG,Citrus pest,train,a0632443d912c121918e44808984ab517f8851e8143d7f960d9b1ab8ae3779d3,2025_12_20_IMG (202).JPG,Citrus pest,train,59f325a719339cf86f2873344268f99625b27f70986ef2b8cf6958801b346c4c,False,train,Citrus pest,True,1.0,,test,train
dataset/train/Citrus pest/2025_12_20_IMG (216).JPG,dataset/train/Citrus pest/2025_12_20_IMG (217).JPG,filename_neighbor,False,True,,3,2a95d57a29a53692,2a81d55e2ba13597,10,0.0230771955102682,0.9659016927083334,D,visually similar but uncertain,requires human verification,2025_12_20_IMG (216).JPG,Citrus pest,train,5845705bfb5740805f2328dfdf2f2727006df65cc82070983ca35c45d8bc44f8,2025_12_20_IMG (217).JPG,Citrus pest,train,5877e54b5689751f94a2422ae62e86f5f01b09c63af039a494b21a7918b4bebb,False,train,Citrus pest,True,1.0,,test,train
dataset/train/Citrus pest/2025_12_20_IMG (218).JPG,dataset/train/Citrus pest/2025_12_20_IMG (219).JPG,filename_neighbor,False,True,,3,2a81d57a2ba13597,2a81d55e2ba13597,2,0.0136686833575367,0.9485677083333334,C,probable near duplicate,requires human verification,2025_12_20_IMG (218).JPG,Citrus pest,train,13dffa4bd8c34a05d663c8eeefc64f64f451a60781bfa442a28d9c480d0eeae7,2025_12_20_IMG (219).JPG,Citrus pest,train,bcaa1b9f103c566690bc5f19c53454a830298a3364a7e1c1e40c6c15dc1734cd,False,train,Citrus pest,True,1.0,,train,val
